tick,total_energy,job_queue_len,stop_and_go,total_turning,orders_finished,phase
224.40000000000563,479376.30793712096,33,604,432,11,baseline
224.55000000000564,479785.74842050974,33,606,433,11,baseline
224.70000000000564,480122.64840262814,33,607,434,11,baseline
224.85000000000565,480449.5712099581,33,607,434,11,baseline
225.00000000000566,480794.8291091581,33,607,434,11,baseline
225.15000000000566,481104.4490844782,33,609,434,11,baseline
225.30000000000567,481524.1384596569,33,609,435,11,baseline
225.45000000000567,481860.77163761685,33,609,435,11,baseline
225.60000000000568,482204.58112199686,33,609,435,11,baseline
225.75000000000568,482570.08565753687,33,609,435,11,baseline
225.9000000000057,482941.9879994969,33,609,435,11,baseline
226.0500000000057,483322.86398639693,33,609,435,11,baseline
226.2000000000057,483693.0547493969,33,610,435,11,baseline
226.3500000000057,484059.84873005695,33,611,435,11,baseline
226.5000000000057,484523.5452951417,33,611,436,11,baseline
226.65000000000572,484893.1485241917,33,611,436,11,baseline
226.80000000000572,485264.2162207316,33,611,436,11,baseline
226.95000000000573,485649.4633761417,33,611,436,11,baseline
227.10000000000574,486000.1650144417,33,613,436,11,baseline
227.25000000000574,486361.7893658516,33,613,436,11,baseline
227.40000000000575,486738.45721771166,33,613,436,11,baseline
227.55000000000575,487124.35990126163,33,613,436,12,baseline
227.70000000000576,487519.49741650163,33,613,436,12,baseline
227.85000000000576,487910.54509756167,33,614,436,12,baseline
228.00000000000577,488337.44886597997,33,614,437,12,baseline
228.15000000000578,488751.62114218,34,614,437,12,baseline
228.30000000000578,489172.12052143004,34,614,437,12,baseline
228.4500000000058,489594.24327559007,34,615,437,12,baseline
228.6000000000058,490029.6278205984,34,615,438,12,baseline
228.7500000000058,490451.33457549836,34,616,438,12,baseline
228.9000000000058,490856.6802342684,34,617,438,12,baseline
229.0500000000058,491360.760457348,34,617,439,12,baseline
229.20000000000582,491748.434975758,34,617,439,12,baseline
229.35000000000582,492098.73654290807,34,618,439,12,baseline
229.50000000000583,492454.55069969804,34,618,439,12,baseline
229.65000000000583,492853.4493412723,34,619,440,12,baseline
229.80000000000584,493998.2591741924,34,620,440,12,baseline
229.95000000000584,494357.99041591963,33,621,441,12,baseline
230.10000000000585,494742.9196726785,33,621,442,12,baseline
230.25000000000585,495040.3062211485,33,621,442,12,baseline
230.40000000000586,495323.42484200845,33,622,442,12,baseline
230.55000000000587,495686.09534960514,33,622,443,12,baseline
230.70000000000587,495991.1923022051,33,622,443,12,baseline
230.85000000000588,496312.5530384351,33,622,443,12,baseline
231.00000000000588,496632.0917265551,33,622,443,12,baseline
231.1500000000059,496959.3306983051,33,623,443,12,baseline
231.3000000000059,497248.3119846852,33,624,443,12,baseline
231.4500000000059,497541.3446784851,33,624,443,12,baseline
231.6000000000059,497887.6723735354,33,624,444,12,baseline
231.7500000000059,498168.5385603455,33,626,444,12,baseline
231.90000000000592,499200.55053268425,33,626,445,12,baseline
232.05000000000592,499493.7020411542,33,627,445,12,baseline
232.20000000000593,499768.40244568425,33,628,445,12,baseline
232.35000000000593,501175.6310809042,33,628,445,12,baseline
232.50000000000594,501451.44682681427,32,628,445,12,baseline
232.65000000000595,501707.08024048415,32,629,445,12,baseline
232.80000000000595,501962.2561452742,32,630,445,12,baseline
232.95000000000596,502296.1513914385,32,630,446,12,baseline
233.10000000000596,502558.1570144486,32,630,446,12,baseline
233.25000000000597,502818.4022465485,32,630,446,12,baseline
233.40000000000597,503052.14570379857,32,633,446,12,baseline
233.55000000000598,503381.6818892791,32,633,447,12,baseline
233.70000000000599,503635.37482941913,32,633,447,12,baseline
233.850000000006,503899.4250581192,32,633,447,12,baseline
234.000000000006,504173.8325753791,32,633,447,12,baseline
234.150000000006,504507.84097502945,32,633,448,12,baseline
234.300000000006,504804.52006940957,32,633,448,12,baseline
234.450000000006,505108.32932072954,32,633,448,12,baseline
234.60000000000602,505411.01585048955,32,633,448,12,baseline
234.75000000000603,505714.96026497945,32,634,448,12,baseline
234.90000000000603,506047.469133418,32,634,449,12,baseline
235.05000000000604,506354.8400378079,32,635,449,12,baseline
235.20000000000604,506732.2078813627,32,635,450,12,baseline
235.35000000000605,507044.9656476427,32,635,450,12,baseline
235.50000000000605,507359.68356793275,32,635,450,12,baseline
235.65000000000606,507684.19450441276,32,635,450,12,baseline
235.80000000000607,508016.9414570827,32,635,450,12,baseline
235.95000000000607,508340.41016890266,32,636,450,12,baseline
236.10000000000608,508676.89902853273,32,636,450,12,baseline
236.25000000000608,509091.2817809565,32,637,451,12,baseline
236.4000000000061,509453.62048060476,32,637,452,12,baseline
236.5500000000061,509811.55066267477,32,637,452,12,baseline
236.7000000000061,510174.55775464483,32,637,452,12,baseline
236.8500000000061,510537.65404714475,32,637,452,12,baseline
237.0000000000061,510884.9942937148,32,638,452,12,baseline
237.15000000000612,511231.99825942476,32,638,452,12,baseline
237.30000000000612,511587.7697855548,32,638,452,12,baseline
237.45000000000613,511910.35108522483,32,639,452,12,baseline
237.60000000000613,512234.8379816248,32,639,452,12,baseline
237.75000000000614,512555.4458927848,32,639,452,12,baseline
237.90000000000614,512874.6758278048,32,639,452,12,baseline
238.05000000000615,513194.7282013649,32,639,452,12,baseline
238.20000000000616,513497.8267911749,32,639,452,12,baseline
238.35000000000616,513805.20169705496,32,639,452,12,baseline
238.50000000000617,514086.1826347649,32,640,452,12,baseline
238.65000000000617,514417.6588205655,32,641,453,12,baseline
238.80000000000618,514752.61159874423,32,641,454,12,baseline
238.95000000000618,514988.0674757343,32,642,454,12,baseline
239.1000000000062,515314.88538417214,32,642,455,12,baseline
239.2500000000062,515522.5306721121,32,644,455,12,baseline
239.4000000000062,515900.6778141859,32,644,457,12,baseline
239.5500000000062,516109.5722209459,32,644,457,12,baseline
239.7000000000062,516304.86972038593,32,645,457,12,baseline
239.85000000000622,516570.82807415025,32,645,458,12,baseline
240.00000000000622,516776.9008777252,32,645,458,12,baseline
240.15000000000623,516994.4896191953,32,645,458,12,baseline
240.30000000000624,517209.3787640002,32,646,458,12,baseline
240.45000000000624,517486.097415174,32,647,459,12,baseline
240.60000000000625,517711.35895143903,32,647,459,12,baseline
240.75000000000625,517960.4506918891,32,647,459,12,baseline
240.90000000000626,518216.23191935406,32,647,459,12,baseline
241.05000000000626,518453.818644264,32,648,459,12,baseline
241.20000000000627,518833.2939313604,32,648,460,12,baseline
241.35000000000628,519101.5949101904,32,649,460,12,baseline
241.50000000000628,519524.5402504401,32,649,461,12,baseline
241.6500000000063,519839.9909105002,32,649,461,12,baseline
241.8000000000063,520134.1661464702,32,651,461,12,baseline
241.9500000000063,520429.8379241302,32,652,461,12,baseline
242.1000000000063,520735.1237875401,32,652,461,12,baseline
242.2500000000063,521052.6756813801,32,653,461,12,baseline
242.40000000000632,521396.8260208385,32,653,462,12,baseline
242.55000000000632,521742.1776202985,32,653,462,12,baseline
242.70000000000633,522066.88308835856,32,655,462,12,baseline
242.85000000000633,522390.3004658886,32,655,462,12,baseline
243.00000000000634,522721.8399806285,32,656,462,12,baseline
243.15000000000634,523067.92394281685,32,656,463,12,baseline
243.30000000000635,523409.55119049177,32,656,463,12,baseline
243.45000000000636,523762.4415971119,32,656,463,12,baseline
243.60000000000636,524112.88677415677,32,657,463,12,baseline
243.75000000000637,524544.0469178006,32,657,464,12,baseline
243.90000000000637,524883.3263807456,32,658,464,12,baseline
244.05000000000638,525304.4009119935,32,659,465,12,baseline
244.20000000000638,525731.1459821834,33,659,466,12,baseline
244.3500000000064,526062.1936250534,33,660,466,12,baseline
244.5000000000064,526506.1053727198,33,660,467,12,baseline
244.6500000000064,526865.7923645998,33,660,467,12,baseline
244.8000000000064,527203.7049683848,33,660,467,12,baseline
244.9500000000064,527529.0401028148,33,660,467,12,baseline
245.10000000000642,527833.1556705297,33,661,467,12,baseline
245.25000000000642,528207.8789774064,33,661,468,12,baseline
245.40000000000643,528478.5301153914,33,662,468,12,baseline
245.55000000000643,528750.4474803148,33,665,469,12,baseline
245.70000000000644,529139.0725534974,33,665,471,12,baseline
245.85000000000645,529333.4072197075,33,665,471,12,baseline
246.00000000000645,529530.4020593424,33,665,471,12,baseline
246.15000000000646,529724.9390577023,33,665,471,12,baseline
246.30000000000646,529885.3981994723,33,668,471,12,baseline
246.45000000000647,530299.9885657311,33,668,474,12,baseline
246.60000000000647,530474.9190415911,33,669,474,12,baseline
246.75000000000648,530721.7949901954,33,669,475,12,baseline
246.9000000000065,530905.6618364155,33,669,475,12,baseline
247.0500000000065,531077.4612475553,33,670,475,12,baseline
247.2000000000065,531241.5943643755,33,671,475,12,baseline
247.3500000000065,531596.1086040427,33,671,477,12,baseline
247.5000000000065,531786.6096871325,33,671,477,12,baseline
247.65000000000651,531997.0662164227,33,671,477,12,baseline
247.80000000000652,532223.2087266427,33,671,477,12,baseline
247.95000000000653,532463.4802177927,33,671,477,12,baseline
248.10000000000653,532717.8806898727,33,671,477,12,baseline
248.25000000000654,532983.6588071077,33,671,477,12,baseline
248.40000000000654,533268.2172637177,33,671,477,12,baseline
248.55000000000655,533525.8600870925,33,673,477,12,baseline
248.70000000000655,533885.8378961841,33,674,478,12,baseline
248.85000000000656,534217.1444492723,33,675,479,12,baseline
249.00000000000657,535375.4167703624,33,676,479,12,baseline
249.15000000000657,535703.6756718634,32,677,480,12,baseline
249.30000000000658,535966.2348205816,32,677,481,12,baseline
249.45000000000658,536235.9926609567,32,677,481,12,baseline
249.6000000000066,536464.2910556569,32,679,481,12,baseline
249.7500000000066,537703.0441717465,32,679,482,12,baseline
249.9000000000066,537952.9348867465,31,679,482,12,baseline
250.0500000000066,538195.3669489465,31,679,482,12,baseline
250.2000000000066,538428.7833583466,31,679,482,12,baseline
250.35000000000662,538666.5444205465,31,680,482,12,baseline
250.50000000000662,538884.5309565848,31,682,483,12,baseline
250.65000000000663,539958.9861288441,31,682,484,12,baseline
250.80000000000663,540225.5447591144,30,682,485,12,baseline
250.95000000000664,540457.0458716743,30,682,485,12,baseline
251.10000000000664,540701.9545603544,30,682,485,12,baseline
251.25000000000665,540960.2708251545,30,682,485,12,baseline
251.40000000000666,541222.2517697144,30,682,485,12,baseline
251.55000000000666,541491.2526400378,30,683,486,12,baseline
251.70000000000667,541758.8239775278,30,683,486,12,baseline
251.85000000000667,542006.1514890628,30,684,486,12,baseline
252.00000000000668,542367.9937122341,30,684,487,12,baseline
252.15000000000668,542629.6734473591,30,684,487,12,baseline
252.3000000000067,542893.1310974292,30,684,487,12,baseline
252.4500000000067,543182.4172021226,30,684,488,12,baseline
252.6000000000067,543461.3381821226,30,684,488,12,baseline
252.7500000000067,543754.1162207876,30,684,488,12,baseline
252.9000000000067,544037.7041370175,30,685,488,12,baseline
253.05000000000672,544408.0762794209,30,685,489,12,baseline
253.20000000000672,544702.0146956908,30,685,489,12,baseline
253.35000000000673,544997.2358619808,30,686,489,12,baseline
253.50000000000674,545749.1065182909,30,686,489,12,baseline
253.65000000000674,546048.2805728259,30,686,489,12,baseline
253.80000000000675,546361.5307092159,30,686,489,12,baseline
253.95000000000675,546673.2874101308,30,687,489,12,baseline
254.10000000000676,546998.4680089493,30,687,490,12,baseline
254.25000000000676,547304.7714263542,30,687,490,12,baseline
254.40000000000677,547583.6017111042,30,688,490,12,baseline
254.55000000000678,547875.0903357893,30,688,490,12,baseline
254.70000000000678,548158.5916205392,30,688,490,12,baseline
254.8500000000068,548432.7713253442,30,688,490,12,baseline
255.0000000000068,548706.4233239243,30,688,490,12,baseline
255.1500000000068,548951.5609071741,30,689,490,12,baseline
255.3000000000068,549392.1850225431,30,689,492,12,baseline
255.4500000000068,549624.402713213,30,690,492,12,baseline
255.60000000000682,549932.4915289837,30,690,493,12,baseline
255.75000000000682,550166.3357864136,30,690,493,12,baseline
255.90000000000683,550386.8362268737,30,691,493,12,baseline
256.05000000000683,551359.6685041037,30,691,493,12,baseline
256.2000000000068,551560.8204169637,30,692,493,12,baseline
256.3500000000068,551917.6632804436,30,692,495,12,baseline
256.50000000000676,552097.2440793435,30,694,495,12,baseline
256.65000000000674,552375.4182038307,30,694,497,12,baseline
256.8000000000067,552548.6318692107,30,694,497,12,baseline
256.9500000000067,552717.9450783208,30,695,497,12,baseline
257.1000000000067,552892.8795600942,30,696,498,12,baseline
257.25000000000665,553123.9107232515,30,696,499,12,baseline
257.4000000000066,553293.1394106165,30,697,499,12,baseline
257.5500000000066,553573.1944419758,30,697,500,12,baseline
257.7000000000066,553776.4731156308,30,697,500,12,baseline
257.85000000000656,554069.0261344512,30,697,501,12,baseline
258.00000000000654,554272.9892808761,30,698,501,12,baseline
258.1500000000065,554479.9574450861,30,699,501,12,baseline
258.3000000000065,554785.8224193299,30,699,502,12,baseline
258.45000000000647,555018.06042885,30,700,502,12,baseline
258.60000000000645,555272.792049149,30,702,503,12,baseline
258.7500000000064,555468.617091329,30,703,503,12,baseline
258.9000000000064,556274.482738839,30,703,503,12,baseline
259.0500000000064,556499.535878439,29,703,503,12,baseline
259.20000000000636,556740.016350129,29,703,503,12,baseline
259.35000000000633,556990.100678079,29,703,503,12,baseline
259.5000000000063,557263.9255192289,29,703,503,12,baseline
259.6500000000063,557548.760623599,29,704,503,12,baseline
259.80000000000626,557864.2597808474,29,704,504,12,baseline
259.95000000000624,558172.1679747973,29,704,504,12,baseline
260.1000000000062,558484.9743506174,29,704,504,12,baseline
260.2500000000062,558823.8699274274,29,704,504,12,baseline
260.4000000000062,559125.5178759072,29,707,504,12,baseline
260.55000000000615,559578.3642118498,29,707,506,12,baseline
260.7000000000061,559904.2023940482,29,707,507,12,baseline
260.8500000000061,560218.4907691781,29,708,507,12,baseline
261.0000000000061,560512.8430516182,29,709,507,13,baseline
261.15000000000606,560887.0252675484,31,709,508,13,baseline
261.30000000000604,561180.4814342085,31,709,508,13,baseline
261.450000000006,561487.8720502184,31,709,508,13,baseline
261.600000000006,561780.5497168784,31,709,508,13,baseline
261.75000000000597,562065.2148902684,31,709,508,13,baseline
261.90000000000595,562345.8455496883,31,709,508,14,baseline
262.0500000000059,562591.3572488985,31,711,508,14,baseline
262.2000000000059,562898.1521566156,33,711,509,14,baseline
262.3500000000059,563138.0995270757,33,711,509,14,baseline
262.50000000000585,563394.3843428356,33,712,509,14,baseline
262.65000000000583,564772.5342802757,33,713,509,14,baseline
262.8000000000058,565089.2292223447,33,713,510,14,baseline
262.9500000000058,565359.6721505047,33,714,510,14,baseline
263.10000000000576,565649.1439040932,33,715,511,14,baseline
263.25000000000574,566013.5954330019,33,715,512,14,baseline
263.4000000000057,566307.297683512,33,715,512,14,baseline
263.5500000000057,566608.4494783719,33,715,512,14,baseline
263.7000000000057,566898.284016322,33,716,512,14,baseline
263.85000000000565,567262.4606878684,33,716,513,14,baseline
264.0000000000056,567555.9082443186,33,716,513,14,baseline
264.1500000000056,567847.9679065384,33,716,513,14,baseline
264.3000000000056,568138.6396745285,33,716,513,14,baseline
264.45000000000556,568539.7818736504,33,716,514,14,baseline
264.60000000000554,568814.6859649203,33,717,514,14,baseline
264.7500000000055,569159.5314550763,33,718,515,14,baseline
264.9000000000055,569510.2318885252,33,718,516,14,baseline
265.05000000000547,569767.723223585,33,718,516,14,baseline
265.20000000000545,570030.231664175,33,718,516,14,baseline
265.3500000000054,570286.1396236551,33,719,516,14,baseline
265.5000000000054,570612.2967761424,33,719,517,14,baseline
265.6500000000054,570872.7634447824,33,720,517,14,baseline
265.80000000000535,572077.5353038125,33,720,517,14,baseline
265.95000000000533,572330.3301974924,33,722,517,14,baseline
266.1000000000053,572659.1640722028,33,723,518,14,baseline
266.2500000000053,572933.0542884211,33,723,519,14,baseline
266.40000000000526,573201.228714291,33,723,519,14,baseline
266.55000000000524,573471.8803894409,33,723,519,14,baseline
266.7000000000052,573743.8516532311,33,724,519,14,baseline
266.8500000000052,574022.3989220911,33,724,519,14,baseline
267.0000000000052,574306.986152061,33,724,519,14,baseline
267.15000000000515,574572.7410622111,33,725,519,14,baseline
267.3000000000051,575807.9412493809,33,725,519,14,baseline
267.4500000000051,576072.6482985311,33,726,519,14,baseline
267.6000000000051,576449.4675655287,33,727,521,14,baseline
267.75000000000506,576773.9814335606,33,727,522,14,baseline
267.90000000000504,576986.2908629157,33,727,522,14,baseline
268.050000000005,577174.7484302158,33,728,522,14,baseline
268.200000000005,577455.4291490094,33,729,523,14,baseline
268.35000000000497,577688.3634237839,33,730,524,14,baseline
268.50000000000495,577942.1047113982,33,730,525,14,baseline
268.6500000000049,578088.6113893283,33,731,525,14,baseline
268.8000000000049,578322.9548679219,33,731,526,14,baseline
268.9500000000049,578471.6280802119,33,731,526,14,baseline
269.10000000000485,578719.9997385892,33,731,527,14,baseline
269.25000000000483,578864.9185412091,33,731,527,14,baseline
269.4000000000048,578981.7374486091,33,732,527,14,baseline
269.5500000000048,579242.8059363088,33,732,528,14,baseline
269.70000000000476,579376.4862817889,33,733,528,14,baseline
269.85000000000474,579512.1272328089,33,733,528,14,baseline
270.0000000000047,579654.1257262288,33,733,528,14,baseline
270.1500000000047,579805.8192693987,33,733,528,14,baseline
270.3000000000047,579966.1382655988,33,734,528,14,baseline
270.45000000000465,580134.9803265089,33,734,528,14,baseline
270.6000000000046,580325.1335446588,33,734,528,14,baseline
270.7500000000046,580487.5527003089,33,736,528,14,baseline
270.9000000000046,580841.6235279178,33,737,530,14,baseline
271.05000000000456,581100.2100878251,33,737,531,14,baseline
271.20000000000454,581294.4118173751,33,737,531,14,baseline
271.3500000000045,581514.5108710201,33,737,531,14,baseline
271.5000000000045,581693.3453375403,33,739,531,14,baseline
271.65000000000447,582537.5469557252,33,739,531,14,baseline
271.80000000000445,582721.0104610953,32,740,531,14,baseline
271.9500000000044,582996.1919129521,32,741,532,14,baseline
272.1000000000044,583931.3311934621,32,741,532,14,baseline
272.2500000000044,584090.878735087,31,742,532,14,baseline
272.40000000000435,584352.3037598692,31,742,533,14,baseline
272.55000000000433,584519.3292455241,31,742,533,14,baseline
272.7000000000043,584698.3385475742,31,742,533,14,baseline
272.8500000000043,584892.2134005441,31,742,533,14,baseline
273.00000000000426,585080.3309657542,31,743,533,14,baseline
273.15000000000424,585352.122936629,31,743,534,14,baseline
273.3000000000042,585563.0973241191,31,743,534,14,baseline
273.4500000000042,585904.511968913,31,743,536,14,baseline
273.6000000000042,586136.786178683,31,743,536,14,baseline
273.75000000000415,586384.1803531729,31,743,536,14,baseline
273.9000000000041,586664.0127820414,31,743,537,14,baseline
274.0500000000041,586943.2038859715,31,743,537,14,baseline
274.2000000000041,587230.1648870014,31,743,537,14,baseline
274.35000000000406,587601.7641945246,31,743,538,14,baseline
274.50000000000404,587903.7897310747,31,743,538,14,baseline
274.650000000004,588201.4614908047,31,743,538,14,baseline
274.800000000004,588488.5514737148,31,744,538,14,baseline
274.95000000000397,588797.0907164031,31,745,539,14,baseline
275.10000000000394,589112.1621968915,31,745,540,14,baseline
275.2500000000039,589422.1478025214,31,745,540,14,baseline
275.4000000000039,589745.1443229514,31,745,540,14,baseline
275.5500000000039,590076.4807581813,31,746,540,14,baseline
275.70000000000385,590408.7427642697,31,747,541,14,baseline
275.85000000000383,590815.6563601785,31,747,542,14,baseline
276.0000000000038,591137.7936345885,31,747,542,14,baseline
276.1500000000038,591474.6773027085,31,747,542,14,baseline
276.30000000000376,591805.6845258584,31,748,542,14,baseline
276.45000000000374,592220.6164112834,31,748,543,14,baseline
276.6000000000037,592563.3384090132,31,749,543,14,baseline
276.7500000000037,592998.4664893071,31,749,544,14,baseline
276.9000000000037,593360.7746439772,31,749,544,14,baseline
277.05000000000365,593729.8762699071,31,749,544,14,baseline
277.2000000000036,594079.8814153972,31,750,544,14,baseline
277.3500000000036,594448.4553740271,31,750,544,14,baseline
277.5000000000036,594813.3294646973,31,751,544,14,baseline
277.65000000000356,595262.8702148304,31,751,545,14,baseline
277.80000000000354,595614.4968824005,31,752,545,14,baseline
277.9500000000035,595975.0726098805,31,752,545,14,baseline
278.1000000000035,596348.9943341304,31,752,545,14,baseline
278.25000000000347,596735.4779499504,31,752,545,14,baseline
278.40000000000344,597110.2463708004,31,753,545,14,baseline
278.5500000000034,597590.0166853963,31,753,546,14,baseline
278.7000000000034,598008.3741308863,31,753,546,14,baseline
278.8500000000034,598438.0289815364,31,753,546,14,baseline
279.00000000000335,598879.1274707862,31,753,546,14,baseline
279.15000000000333,599296.1358691963,31,754,546,14,baseline
279.3000000000033,599813.3950386251,31,754,547,14,baseline
279.4500000000033,600239.5485232451,31,754,547,14,baseline
279.60000000000326,600676.3779053352,31,754,547,14,baseline
279.75000000000324,601082.4518197152,31,755,547,14,baseline
279.9000000000032,601497.3214917851,31,755,547,14,baseline
280.0500000000032,601916.3263534452,31,755,547,14,baseline
280.2000000000032,602325.2119762752,31,755,547,14,baseline
280.35000000000315,602745.2527878851,31,755,547,14,baseline
280.5000000000031,603155.9767917553,31,756,547,14,baseline
280.6500000000031,603562.2767791734,31,758,548,14,baseline
280.8000000000031,604048.8943572622,31,758,549,14,baseline
280.95000000000306,604436.4686982923,31,758,549,14,baseline
281.10000000000304,604830.2580850822,31,758,549,14,baseline
281.250000000003,605214.6630903322,31,759,549,14,baseline
281.400000000003,605595.6376509023,31,759,549,14,baseline
281.55000000000297,605956.0848791722,31,760,549,14,baseline
281.70000000000294,606393.1059133558,31,760,550,14,baseline
281.8500000000029,606751.9961416259,31,760,550,14,baseline
282.0000000000029,607112.242423476,31,761,550,14,baseline
282.1500000000029,607487.4714949842,31,761,551,14,baseline
282.30000000000285,607840.9122232543,31,761,551,14,baseline
282.45000000000283,608196.4875051042,31,762,551,14,baseline
282.6000000000028,609313.9018843743,31,762,551,14,baseline
282.7500000000028,609678.4830410642,31,762,551,14,baseline
282.90000000000276,610038.4773847443,31,762,551,14,baseline
283.05000000000274,610413.6214162742,31,762,551,14,baseline
283.2000000000027,610784.1786347942,31,762,551,14,baseline
283.3500000000027,611159.0891474643,31,762,551,14,baseline
283.5000000000027,611536.5348453843,31,762,551,14,baseline
283.65000000000265,611911.1976082142,31,762,551,14,baseline
283.8000000000026,612291.9149368142,31,764,551,14,baseline
283.9500000000026,614737.6104774242,31,764,551,14,baseline
284.1000000000026,615123.5662391043,31,764,551,14,baseline
284.25000000000256,615506.7061818542,31,764,551,14,baseline
284.40000000000254,615943.8461474909,31,765,552,14,baseline
284.5500000000025,616387.9263896341,31,765,553,14,baseline
284.7000000000025,616751.4230335442,31,765,553,14,baseline
284.85000000000247,617095.3623872941,31,766,553,14,baseline
285.00000000000244,617499.911158858,31,766,554,14,baseline
285.1500000000024,617820.2512504479,31,767,554,14,baseline
285.3000000000024,618213.6262104552,31,767,555,14,baseline
285.4500000000024,618532.1730740052,31,767,555,14,baseline
285.60000000000235,618848.6724514152,31,767,555,14,baseline
285.75000000000233,619162.4593090602,31,767,555,14,baseline
285.9000000000023,619493.2691824603,31,767,555,14,baseline
286.0500000000023,619821.3665360953,31,767,555,14,baseline
286.20000000000226,620166.1785260652,31,767,555,14,baseline
286.35000000000224,620515.9057859803,31,767,555,14,baseline
286.5000000000022,620867.1877804602,31,768,555,14,baseline
286.6500000000022,621311.9373717173,31,768,556,14,baseline
286.80000000000217,621657.3079821473,31,768,556,14,baseline
286.95000000000215,622013.1768908423,31,769,556,14,baseline
287.1000000000021,622376.4691839614,31,771,557,14,baseline
287.2500000000021,622903.6970106256,31,771,559,14,baseline
287.4000000000021,623233.2615175757,31,771,559,14,baseline
287.55000000000206,623548.3212149356,31,772,559,14,baseline
287.70000000000203,623948.2579423124,31,772,560,14,baseline
287.850000000002,624238.3984307623,31,773,560,14,baseline
288.000000000002,624534.3744306524,31,773,560,14,baseline
288.15000000000197,624836.1859419823,31,773,560,14,baseline
288.30000000000194,625140.4025200723,31,773,560,14,baseline
288.4500000000019,625449.3591822524,31,773,560,14,baseline
288.6000000000019,625765.9977554624,31,773,560,14,baseline
288.7500000000019,626082.6358460024,31,773,560,14,baseline
288.90000000000185,626398.4147372323,31,773,560,14,baseline
289.05000000000183,626727.5867945474,31,774,560,14,baseline
289.2000000000018,628718.6106485875,31,774,560,14,baseline
289.3500000000018,629073.9791530523,31,774,560,14,baseline
289.50000000000176,629448.8075806824,31,774,560,14,baseline
289.65000000000174,629841.5389314773,31,774,560,14,baseline
289.8000000000017,630259.0340947973,31,774,560,14,baseline
289.9500000000017,630678.2893765523,31,775,560,14,baseline
290.10000000000167,631114.6695641424,31,775,560,14,baseline
290.25000000000165,631566.5077956475,31,775,560,14,baseline
290.4000000000016,632011.5552105774,31,776,560,14,baseline
290.5500000000016,632531.9498346061,31,776,561,14,baseline
290.7000000000016,632977.2331583912,31,776,561,14,baseline
290.85000000000156,633403.1483363763,31,777,561,14,baseline
291.00000000000153,634082.1585284712,31,778,563,14,baseline
291.1500000000015,634610.3120691762,31,778,565,14,baseline
291.3000000000015,635002.6061053812,31,779,565,14,baseline
291.45000000000147,635475.7933151628,31,779,566,14,baseline
291.60000000000144,635866.9762450277,31,779,566,14,baseline
291.7500000000014,636247.3648130776,31,779,566,14,baseline
291.9000000000014,636603.7687692528,31,780,566,14,baseline
292.0500000000014,637043.4453075222,31,780,567,14,baseline
292.20000000000135,637396.062670837,31,780,567,14,baseline
292.35000000000133,637720.167105757,31,781,567,14,baseline
292.5000000000013,638176.0953267768,31,781,568,14,baseline
292.6500000000013,638492.0036514169,31,781,568,14,baseline
292.80000000000126,638823.8872475869,31,781,568,14,baseline
292.95000000000124,639177.4854352669,31,781,568,14,baseline
293.1000000000012,639545.2250287367,31,781,568,14,baseline
293.2500000000012,639930.6385573818,31,781,568,14,baseline
293.40000000000117,640333.7260212018,31,781,568,14,baseline
293.55000000000115,640761.9712341168,31,781,568,14,baseline
293.7000000000011,641208.2654635068,31,781,568,14,baseline
293.8500000000011,641644.339692812,31,782,568,14,baseline
294.0000000000011,642176.7738660584,31,782,569,14,baseline
294.15000000000106,642621.7676189835,31,783,569,14,baseline
294.30000000000103,643216.8751093168,31,784,570,14,baseline
294.450000000001,643777.2446182332,31,784,571,14,baseline
294.600000000001,644251.8452711081,31,784,571,14,baseline
294.75000000000097,644742.535899703,31,784,571,14,baseline
294.90000000000094,645226.8650622581,31,785,571,14,baseline
295.0500000000009,645800.4254488633,31,786,572,14,baseline
295.2000000000009,646310.0615444683,31,786,572,14,baseline
295.3500000000009,646818.6464782334,31,786,572,14,baseline
295.50000000000085,647302.6816636183,31,787,572,14,baseline
295.65000000000083,647795.8683033434,31,787,572,14,baseline
295.8000000000008,648274.8962078684,31,787,572,14,baseline
295.9500000000008,648750.4393906936,31,787,572,14,baseline
296.10000000000076,649202.1222958784,31,789,572,14,baseline
296.25000000000074,649836.3574365888,31,789,574,14,baseline
296.4000000000007,650314.1173981639,31,789,574,14,baseline
296.5500000000007,650797.168909874,31,789,574,14,baseline
296.70000000000067,651298.3071953089,31,789,574,14,baseline
296.85000000000065,651735.9288724189,31,791,574,14,baseline
297.0000000000006,652264.9134748932,31,792,575,14,baseline
297.1500000000006,652759.4700911982,31,793,576,14,baseline
297.3000000000006,653326.4141404877,31,794,577,14,baseline
297.45000000000056,653787.3587244661,31,794,578,14,baseline
297.60000000000053,654237.8051458861,31,794,578,14,baseline
297.7500000000005,654694.565202306,31,794,578,14,baseline
297.9000000000005,655142.2085254859,31,795,578,14,baseline
298.05000000000047,655661.4099782,31,795,579,14,baseline
298.20000000000044,656135.55219578,31,795,579,14,baseline
298.3500000000004,656617.0225817751,31,796,579,14,baseline
298.5000000000004,657099.9330915649,31,796,579,14,baseline
298.6500000000004,657584.28372515,31,796,579,14,baseline
298.80000000000035,658074.47123255,31,796,579,14,baseline
298.95000000000033,658565.220108515,31,796,579,14,baseline
299.1000000000003,659088.16089368,31,797,579,14,baseline
299.2500000000003,659601.118319405,31,797,579,14,baseline
