item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,item_class_old
12011139001,曼秀雷敦海洋清爽沐浴乳 海洋清爽,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,PCS,4.0,0.9829836169397176,1.25,0.5,5,"[1, 2]","[3, 1]",4,2,4
12011140001,莎啦莎啦沐浴乳-玫瑰 玫瑰嫩白,46.0,23.0,26.0,27508.0,14.0,12.0,2292.3,PCS,1.0,0.9980966983883602,1.0,0.0,1,[1],[1],3,1,3
12011142001,曼秀雷敦草本制菌沐浴乳,33.0,22.0,25.0,18150.0,10.0,12.0,1512.5,PCS,1.0,0.9981000316661388,1.0,0.0,1,[1],[1],3,1,3
12011144001,EAU耀香水沐浴乳-花舞奇緣,33.0,29.0,27.0,25839.0,13.2,12.0,2153.3,PCS,18.0,0.9017649705838237,2.0,0.0,36,[2],[18],3,2,3
12011147001,麗仕植然光澤透亮精油香氛沐浴露 光澤透亮,28.0,22.0,25.0,15400.0,7.21,12.0,1283.3,PCS,7.0,0.9647739204346594,2.0,0.0,14,[2],[7],0,2,0
12011148001,麗仕植然香氛沐浴露-保濕煥活,30.0,23.0,25.0,17250.0,7.99,12.0,1437.5,PCS,10.0,0.9464375593740104,2.0,0.447,22,"[1, 2, 3]","[1, 9, 1]",3,3,3
12011150001,EAU耀 香水沐浴乳-湛藍微風,43.0,26.0,28.0,31304.0,14.14,12.0,2608.7,PCS,11.0,0.940210996483392,1.833,0.389,22,"[1, 2]","[2, 10]",3,3,3
12011152001,綠的潔膚劑,29.0,23.0,26.0,17342.0,7.16,6.0,2890.3,PCS,4.0,0.9829969500508324,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
12011153001,雪芙蘭美肌SPA綠茶清新補充包,37.0,21.0,28.0,21756.0,9.2,12.0,1813.0,PCS,4.0,0.9830102831619472,2.0,0.0,8,[2],[4],3,2,3
12011156001,美吾髮小蒼蘭梨萃香水沐浴露 小蒼蘭梨沐浴露,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,PCS,4.0,0.983023616273062,1.0,0.0,4,[1],[4],3,1,3
12011158002,澎澎淨化沐浴乳-茶樹精油,41.0,27.0,27.0,29889.0,16.34,12.0,2490.8,PCS,6.0,0.9708971517141382,1.833,0.983,11,"[1, 2, 3]","[3, 1, 2]",3,3,3
12011161001,Biore極緻精華油沐浴露-白茶 白茶與海鹽,31.0,23.0,22.0,15686.0,7.65,12.0,1307.2,PCS,3.0,0.9888701854969084,1.0,0.0,3,[1],[3],3,1,3
12011163001,嬌生PH 5.5沐浴乳,34.0,29.0,23.0,22678.0,14.66,12.0,1889.8,PCS,14.0,0.9223679605339912,2.071,1.141,29,"[1, 2, 3, 4]","[6, 3, 3, 2]",3,4,3
12011165001,依必朗抗菌沐浴露--保濕洋甘菊,41.0,26.0,27.0,28782.0,13.15,12.0,2398.5,PCS,13.0,0.928444525924568,1.308,0.855,17,"[1, 2, 4]","[11, 1, 1]",3,3,3
12011166001,依必朗抗菌沐浴露--清爽健康,41.0,26.0,27.0,28782.0,13.11,12.0,2398.5,PCS,5.0,0.9768303861602308,1.8,1.789,9,"[1, 5]","[4, 1]",3,4,3
12011168001,超值玫瑰沐浴乳,33.0,32.0,28.0,29568.0,13.25,6.0,4928.0,PCS,58.0,0.7667772203796603,2.879,2.484,190,"[1, 2, 3, 4, 5, 6, 7, 8, 10]","[33, 7, 4, 5, 6, 5, 1, 3, 2]",3,6,3
12011169001,EAU耀 香水沐浴乳-百花霓裳,43.0,26.0,28.0,31304.0,14.25,12.0,2608.7,PCS,14.0,0.922414626422893,1.867,0.352,28,"[1, 2]","[2, 13]",3,3,3
12011171001,EAU耀 香水沐浴乳-沁寧晨露,42.0,26.0,28.0,30576.0,14.2,12.0,2548.0,PCS,5.0,0.9768470525491242,2.0,0.0,10,[2],[5],3,2,3
12011172001,綠的抗菌沐浴乳--洋甘菊,39.0,29.0,28.0,31668.0,14.178,12.0,2639.0,PCS,13.0,0.928487858535691,1.462,1.391,19,"[1, 2, 6]","[11, 1, 1]",3,3,3
12011173001,綠的抗菌沐浴乳--百里香 抗菌沐浴乳,39.0,29.0,28.0,31668.0,14.206,12.0,2639.0,PCS,1.0,0.9981033649439176,2.0,0.0,2,[2],[1],3,2,3
12011174001,牛乳石鹼美肌保濕沐浴乳-花香 優雅花香,32.0,22.0,22.0,15488.0,7.95,12.0,1290.7,PCS,2.0,0.9938634356094064,1.5,0.707,3,"[1, 2]","[1, 1]",4,3,4
12011175001,沛特斯薰衣草滋潤沐浴乳 薰衣草沐浴乳,23.0,16.0,20.0,7360.0,3.4,6.0,1226.7,PCS,4.0,0.983036949384177,1.0,0.0,4,[1],[4],3,1,3
12011176001,綠的抗菌沐浴露--橄欖葉 1L,45.0,23.0,27.0,27945.0,13.87,12.0,2328.8,PCS,13.0,0.9285311911468144,1.154,0.555,15,"[1, 3]","[12, 1]",3,2,3
12011177001,莎啦莎啦小蒼蘭香氛沐浴乳,46.0,23.0,26.0,27508.0,14.0,12.0,2292.3,PCS,2.0,0.993870102164964,1.0,0.0,2,[1],[2],3,1,3
12011178001,美琪抗菌沐浴乳(杏桃花與蜂蜜) 杏桃花與蜂蜜,42.0,22.0,23.0,21252.0,9.856,12.0,1771.0,PCS,4.0,0.9830502824952916,1.0,0.0,4,[1],[4],3,1,3
12011179001,綠的抗菌沐浴乳-綠茶 加侖,38.0,22.0,30.0,25080.0,16.818,4.0,6270.0,PCS,4.0,0.9830636156064064,3.25,1.5,13,"[1, 4]","[1, 3]",3,5,3
12011182001,MENS Biore 髮顏體潔淨露-草本 爽勁草本,36.0,19.0,19.0,12996.0,7.31,12.0,1083.0,PCS,2.0,0.9938767687205212,3.0,2.828,6,"[1, 5]","[1, 1]",3,6,3
12011184001,麗仕清爽沐浴乳煥活冰爽,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3,PCS,6.0,0.9709171513808104,2.0,1.549,12,"[1, 2, 5]","[3, 2, 1]",4,4,4
12011186001,綠的男性抗菌沐浴乳-清爽麝香,38.0,23.0,27.0,23598.0,11.82,12.0,1966.5,PCS,3.0,0.9888801853302444,1.0,0.0,3,[1],[3],4,1,4
12011188001,Biore極緻精華油沐浴露-白桃 白桃與粉玫瑰,31.0,23.0,22.0,15686.0,7.65,12.0,1307.2,PCS,4.0,0.9830769487175214,1.0,0.0,4,[1],[4],3,1,3
12011189001,澎澎香浴乳-美白玫瑰香氛,43.0,28.0,28.0,33712.0,16.5,12.0,2809.3,PCS,12.0,0.934067765537241,2.077,1.847,27,"[1, 2, 3, 6]","[8, 2, 1, 2]",3,5,3
12011191001,淨男士平衡控油沐浴露活力運動,28.0,15.0,26.0,10920.0,5.1,6.0,1820.0,PCS,3.0,0.9888901851635806,1.0,0.0,3,[1],[3],4,1,4
12011192001,沛特斯忍冬玫瑰水嫩沐浴乳 忍冬玫瑰沐浴乳,23.0,16.0,20.0,7360.0,3.4,6.0,1226.7,PCS,3.0,0.9889001849969168,2.0,1.732,6,"[1, 4]","[2, 1]",3,4,3
12011195001,家福水蜜桃沐浴露 250ML 家福水蜜桃沐浴,22.0,15.0,18.0,5940.0,3.58,12.0,495.0,PCS,1.0,0.9981066982216964,1.0,0.0,1,[1],[1],3,1,3
12011196001,麗仕絲蛋白精華沐浴乳水嫩柔膚,47.0,22.0,26.0,26884.0,13.8,12.0,2240.3,PCS,5.0,0.9768637189380176,1.0,0.0,5,[1],[5],3,1,3
12011198001,Biore極緻精華油沐浴乳-紫丁香 紫丁香與風鈴草,31.0,23.0,22.0,15686.0,7.66,12.0,1307.2,PCS,4.0,0.9830902818286362,2.0,1.414,8,"[1, 2, 4]","[2, 1, 1]",3,4,3
12011199001,澡享白茶沐浴乳,23.0,21.0,28.0,13524.0,7.06,6.0,2254.0,PCS,22.0,0.8816419726337894,1.227,0.528,27,"[1, 2, 3]","[18, 3, 1]",3,2,3
12011204001,水平衡香水沐浴乳-繽紛馬卡龍 繽紛馬卡龍,31.0,21.0,28.0,18228.0,12.63,12.0,1519.0,PCS,1.0,0.998110031499475,1.0,0.0,1,[1],[1],1,1,1
12011206001,淨嫩沐浴乳寵愛潤澤補充包,33.0,26.0,28.0,24024.0,9.69,12.0,2002.0,PCS,16.0,0.911628139531008,1.875,2.217,30,"[1, 2, 10]","[10, 5, 1]",3,5,3
12011207001,巴黎美妝佛手柑煥活沐浴露 佛手柑沐浴露,25.0,16.0,17.0,6800.0,3.58,12.0,566.7,PCS,2.0,0.9938834352760788,1.0,0.0,2,[1],[2],3,1,3
12011210001,澡享玫瑰風信子沐浴乳,23.0,21.0,28.0,13524.0,7.19,6.0,2254.0,PCS,11.0,0.9402476625389576,1.25,0.622,15,"[1, 2, 3]","[10, 1, 1]",3,3,3
12011212001,美國Ivory潤膚沐浴乳30FL OZ Ivory沐浴乳30oz,22.0,13.0,25.0,7150.0,4.19,4.0,1787.5,PCS,2.0,0.9938901018316362,1.0,0.0,2,[1],[2],3,1,3
12011213001,美吾髮馬鞭草柚香清新沐浴露,44.0,23.0,26.0,26312.0,12.6,12.0,2192.7,PCS,6.0,0.9709371510474826,1.167,0.408,7,"[1, 2]","[5, 1]",3,2,3
12011215001,嬌生PH5.5 蜂蜜舒緩沐浴乳,29.0,27.0,23.0,18009.0,10.86,12.0,1500.8,PCS,10.0,0.9464708921517976,2.5,1.269,25,"[2, 3, 6]","[8, 1, 1]",3,4,3
12011216001,嬌生pH5.5 杏仁保濕沐浴乳,29.0,27.0,24.0,18792.0,10.85,12.0,1566.0,PCS,4.0,0.983103614939751,2.0,0.0,8,[2],[4],3,2,3
12011220001,麗仕水嫩柔膚沐浴乳補充包 水嫩柔膚,49.0,29.0,28.0,39788.0,8.6,12.0,3315.7,PCS,3.0,0.9889101848302528,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
12011221001,美吾髮琥珀檀香雪松精油沐浴露 琥珀檀香沐浴露,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,PCS,9.0,0.9528407859869004,1.222,0.441,11,"[1, 2]","[7, 2]",0,2,0
12011226001,麗仕精油香氛沐浴乳浪漫怡香 浪漫怡香,48.0,22.0,27.0,28512.0,14.08,12.0,2376.0,PCS,3.0,0.9889201846635888,2.0,1.732,6,"[1, 4]","[2, 1]",4,4,4
12011228001,澎澎香浴乳-肌Q彈潤型 巴黎小香風,42.0,30.0,27.0,34020.0,16.35,12.0,2835.0,PCS,3.0,0.988930184496925,1.667,0.577,5,"[1, 2]","[1, 2]",3,3,3
12011230001,美琪抗菌沐浴乳(白麝香),42.0,22.0,23.0,21252.0,16.58,12.0,1771.0,PCS,13.0,0.9285745237579374,1.0,0.0,13,[1],[13],3,1,3
12011231001,牛乳石鹼美肌保濕沐浴乳補充包,39.0,23.0,23.0,20631.0,7.69,16.0,1289.4,PCS,3.0,0.9889401843302612,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
12011233001,Farcent香水沐浴露補充包-同名花語,35.0,28.0,25.0,24500.0,8.2,12.0,2041.7,PCS,3.0,0.9889501841635971,1.0,0.0,3,[1],[3],3,1,3
12011235001,雪芙蘭美肌SPA檸檬草抗菌補充包,38.0,21.0,28.0,22344.0,9.19,12.0,1862.0,PCS,8.0,0.9588440192663455,2.0,0.0,16,[2],[8],3,2,3
12011237001,嚕啦啦鈴蘭香氛沐浴乳,49.0,24.0,26.0,30576.0,12.55,6.0,5096.0,PCS,21.0,0.8858585690238496,1.591,0.908,35,"[1, 2, 5]","[12, 9, 1]",0,3,0
12011238001,嚕啦啦百里香清新沐浴乳,49.0,24.0,26.0,30576.0,12.5,6.0,5096.0,PCS,9.0,0.9528707854869084,1.889,1.616,17,"[1, 2, 6]","[5, 3, 1]",0,4,0
12011239001,Biore極緻精華油沐浴乳-迷迭香 迷迭香與橙花,31.0,23.0,22.0,15686.0,7.66,12.0,1307.2,PCS,3.0,0.9889601839969334,1.667,0.577,5,"[1, 2]","[1, 2]",3,3,3
12011240001,淨男士平衡控油沐浴露深層控油,28.0,15.0,26.0,10920.0,5.1,6.0,1820.0,PCS,3.0,0.9889701838302696,1.0,0.0,3,[1],[3],3,1,3
12011241002,Farcent香水胺基酸沐浴露季節限定,38.0,22.0,28.0,23408.0,12.3,12.0,1950.7,PCS,3.0,0.9889801836636056,1.0,0.0,3,[1],[3],3,1,3
12011243001,綠的抗菌沐浴露-蘋果玫瑰 蘋果玫瑰,45.0,28.0,28.0,35280.0,14.46,12.0,2940.0,PCS,5.0,0.9768803853269112,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
12011244001,沙威隆抗菌潔淨沐浴乳-琥珀雪松 琥珀雪松,50.0,27.0,24.0,32400.0,14.0,12.0,2700.0,PCS,17.0,0.906664888918518,1.0,0.0,17,[1],[17],3,1,3
12011247001,清淨海環保沐浴乳,32.0,24.0,26.0,19968.0,10.394,12.0,1664.0,PCS,2.0,0.9938967683871937,1.5,0.707,3,"[1, 2]","[1, 1]",3,3,3
12011248001,MARO終極全效沐浴乳,44.0,33.0,24.0,34848.0,11.83,20.0,1742.4,PCS,1.0,0.9981133647772538,2.0,0.0,2,[2],[1],3,2,3
12011249001,菲蘇德美水潤沐浴乳 水潤,41.0,25.0,25.0,25625.0,11.08,12.0,2135.4,PCS,3.0,0.9889901834969416,1.333,0.577,4,"[1, 2]","[2, 1]",3,2,3
12011251001,Biore淨嫩沐浴乳清新清爽型,40.0,26.0,26.0,27040.0,14.32,12.0,2253.3,PCS,13.0,0.9286178563690604,1.231,0.439,16,"[1, 2]","[10, 3]",3,2,3
12011252001,Biore淨嫩沐浴乳浪漫保濕型,48.0,29.0,28.0,38976.0,15.1,12.0,3248.0,PCS,17.0,0.906721554640756,1.353,0.493,23,"[1, 2]","[11, 6]",3,2,3
12011254001,淨嫩沐浴乳浪漫保濕補充包,32.0,26.0,28.0,23296.0,9.61,12.0,1941.3,PCS,27.0,0.8600556657389044,2.037,1.427,55,"[1, 2, 3, 5, 6]","[14, 5, 5, 2, 1]",3,4,3
12011255001,淨嫩沐浴乳清新清爽補充包,32.0,26.0,28.0,23296.0,9.56,12.0,1941.3,PCS,22.0,0.8817153047449209,1.913,1.703,44,"[1, 2, 3, 4, 8]","[15, 3, 1, 3, 1]",3,4,3
12011257001,莎啦莎啦沐浴乳玫瑰嫩白補充包,39.0,26.0,28.0,28392.0,10.8,12.0,2366.0,PCS,8.0,0.9588706854885752,2.375,1.685,19,"[1, 2, 5]","[3, 3, 2]",3,5,3
12011262001,綠的抗菌沐浴乳-百里香精油加侖桶 百里香加侖桶,39.0,25.0,33.0,32175.0,16.818,4.0,8043.8,PCS,7.0,0.9647972533791104,1.429,1.134,10,"[1, 4]","[6, 1]",0,3,0
12011263001,依必朗香氛沐浴乳-清新小蒼蘭,47.0,23.0,28.0,30268.0,13.83,12.0,2522.3,PCS,11.0,0.9402843285945234,1.833,0.389,22,"[1, 2]","[2, 10]",3,3,3
12011264001,美琪抗菌沐浴乳(海洋) 美琪沐浴乳海洋,42.0,22.0,23.0,21252.0,16.56,12.0,1771.0,PCS,6.0,0.9709571507141548,1.0,0.0,6,[1],[6],3,1,3
12011265001,澡享沐浴乳牡丹小蒼蘭,23.0,21.0,28.0,13524.0,7.08,6.0,2254.0,PCS,5.0,0.9768970517158048,1.167,0.408,7,"[1, 2]","[5, 1]",3,2,3
12011267001,綠的抗菌沐浴乳-鳶尾花精萃 鳶尾花精萃,38.0,30.0,27.0,30780.0,14.2,12.0,2565.0,PCS,4.0,0.9831169480508658,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
12011268001,綠的抗菌沐浴露-洋梨小蒼蘭,45.0,28.0,28.0,35280.0,14.43,12.0,2940.0,PCS,16.0,0.9116814719754672,1.188,0.403,19,"[1, 2]","[13, 3]",3,2,3
12011273001,綠的抗菌沐浴乳-玫瑰木精油 玫瑰木精油,38.0,30.0,27.0,30780.0,14.2,12.0,2565.0,PCS,3.0,0.9890001833302778,1.0,0.0,3,[1],[3],3,1,3
12011274001,On The Body 快樂微風沐浴乳 快樂微風香水,27.0,20.0,27.0,14580.0,9.2,9.0,1620.0,PCS,1.0,0.9981166980550324,1.0,0.0,1,[1],[1],3,1,3
12011275001,綠的抗菌沐浴乳玫瑰木補充包 玫瑰木補充包,43.0,31.0,29.0,38657.0,9.75,12.0,3221.4,PCS,17.0,0.906778220362994,1.118,0.332,19,"[1, 2]","[15, 2]",3,2,3
12011276001,多芬清爽水嫩沐浴乳補充包 清爽水嫩,48.0,28.0,28.0,37632.0,8.72,12.0,3136.0,PCS,5.0,0.9769137181046984,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
12011277001,依必朗香氛沐浴乳-經典白麝香 沐浴乳白麝香,47.0,23.0,28.0,30268.0,13.83,12.0,2522.3,PCS,39.0,0.8183130281161981,2.225,1.31,89,"[1, 2, 4, 10]","[1, 37, 1, 1]",3,4,3
12011281001,Mdmmd.琥珀香水安瓶精油沐浴乳-鎖水 深度清潔鎖水,36.0,23.0,23.0,19044.0,10.23,12.0,1587.0,PCS,1.0,0.9981200313328112,2.0,0.0,2,[2],[1],3,2,3
12011282001,美琪抗菌沐浴乳(薰衣草) 美琪沐浴薰衣草,42.0,23.0,23.0,22218.0,16.6,12.0,1851.5,PCS,6.0,0.970977150380827,1.0,0.0,6,[1],[6],3,1,3
12011285001,澎澎MAN二合一洗髮沐浴露-海洋,29.0,23.0,25.0,16675.0,9.29,12.0,1389.6,PCS,5.0,0.9769303844935918,1.0,0.0,5,[1],[5],4,1,4
12011287001,澎澎MAN二合一洗髮沐浴露-控油 控油酷涼,29.0,23.0,25.0,16675.0,9.29,12.0,1389.6,PCS,7.0,0.9648205863235612,1.571,1.134,11,"[1, 2, 4]","[5, 1, 1]",3,3,3
12011291001,美琪抗菌沐浴乳(茶樹) 美琪沐浴乳茶樹,42.0,23.0,23.0,22218.0,16.58,12.0,1851.5,PCS,7.0,0.9648439192680122,1.286,0.488,9,"[1, 2]","[5, 2]",3,2,3
12011292001,美吾髮藍風鈴奢香沐浴露,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,PCS,1.0,0.9981233646105898,1.0,0.0,1,[1],[1],1,1,1
12011293001,麗仕清爽香氛沐浴乳沁涼石榴,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,PCS,1.0,0.9981266978883684,1.0,0.0,1,[1],[1],3,1,3
12011294001,沙威隆抗菌溫和沐浴乳清爽海洋,50.0,26.0,24.0,31200.0,14.7,12.0,2600.0,PCS,14.0,0.9224612923117947,1.286,0.825,18,"[1, 2, 4]","[12, 1, 1]",3,3,3
12011299001,莎啦莎啦小蒼蘭香氛沐浴乳補充包,29.0,26.0,25.0,18850.0,10.8,12.0,1570.8,PCS,21.0,0.8859285678572024,1.591,1.098,35,"[1, 2, 6]","[13, 8, 1]",3,3,3
12011300001,MARO終極秒感全效沐浴乳-酷涼,44.0,32.0,24.0,33792.0,10.65,20.0,1689.6,PCS,2.0,0.9939034349427508,2.0,0.0,4,[2],[2],3,2,3
12011304001,麗仕清爽香氛沐浴乳綠茶白桃,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,PCS,7.0,0.9648672522124632,1.0,0.0,7,[1],[7],3,1,3
12011305001,美琪抗菌沐浴乳(蠟菊) 美琪沐浴乳蠟菊,42.0,23.0,23.0,22218.0,16.58,12.0,1851.5,PCS,3.0,0.989010183163614,1.0,0.0,3,[1],[3],4,1,4
12011308001,麗仕柔膚香氛沐浴乳水潤桃花,47.0,22.0,27.0,27918.0,13.86,12.0,2326.5,PCS,7.0,0.964890585156914,1.0,0.0,7,[1],[7],3,1,3
12011310001,彎彎珍珠淨白沐浴乳2000ml 珍珠淨白,37.0,34.0,36.0,45288.0,13.682,6.0,7548.0,PCS,5.0,0.9769470508824852,1.6,0.894,8,"[1, 2, 3]","[3, 1, 1]",3,3,3
12011311001,美吾髮白茶茉莉馨香沐浴露 白茶茉莉馨香,44.0,23.0,25.0,25300.0,12.6,12.0,2108.3,PCS,2.0,0.9939101014983084,1.5,0.707,3,"[1, 2]","[1, 1]",3,3,3
12011322001,莎啦莎啦沐浴乳櫻花彈力補充包,39.0,26.0,27.0,27378.0,10.446,12.0,2281.5,PCS,2.0,0.9939167680538658,1.0,0.0,2,[1],[2],3,1,3
12011326001,元素碳男性沐浴乳-檀香制菌,39.0,33.0,25.0,32175.0,12.99,12.0,2681.3,PCS,6.0,0.9709971500474992,1.0,0.0,6,[1],[6],3,1,3
12011329001,雪芙蘭海洋活泉沐浴乳-珍珠 珍珠淨白,47.0,24.0,27.0,30456.0,13.98,12.0,2538.0,PCS,4.0,0.9831302811619806,3.25,4.5,13,"[1, 10]","[3, 1]",3,8,3
12011330001,Farcent香水胺基酸沐浴露-雞蛋花 雞蛋花,38.0,22.0,28.0,23408.0,12.3,12.0,1950.7,PCS,3.0,0.98902018299695,1.0,0.0,3,[1],[3],3,1,3
12011332001,澎澎茶淨化沐浴乳補充包-茶樹精油,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,PCS,9.0,0.9529007849869168,1.778,1.093,16,"[1, 2, 3, 4]","[5, 2, 1, 1]",3,3,3
12011333001,綠的抗菌沐浴乳百里香補充包,42.0,29.0,27.0,32886.0,9.64,12.0,2740.5,PCS,21.0,0.8859985666905552,1.227,0.685,27,"[1, 2, 4]","[19, 2, 1]",3,2,3
12011334001,綠的抗菌沐浴乳洋甘菊補充包,42.0,30.0,27.0,34020.0,9.6,12.0,2835.0,PCS,32.0,0.8407359877335377,1.312,0.535,42,"[1, 2, 3]","[23, 8, 1]",3,2,3
12011335001,沙威隆沐浴乳-草本 沐浴乳草本,49.0,27.0,24.0,31752.0,14.0,12.0,2646.0,PCS,1.0,0.9981300311661472,1.0,0.0,1,[1],[1],3,1,3
12011337001,澡享玫瑰風信子沐浴乳補充包,21.0,18.0,26.0,9828.0,4.21,6.0,1638.0,PCS,5.0,0.9769637172713788,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
12011338001,美吾髮晨霧玫瑰奢香沐浴露,42.0,23.0,25.0,24150.0,12.1,12.0,2012.5,PCS,4.0,0.9831436142730956,1.25,0.5,5,"[1, 2]","[3, 1]",3,2,3
12011339001,澡享沐浴乳雪松白麝香,23.0,21.0,28.0,13524.0,7.05,6.0,2254.0,PCS,3.0,0.9890301828302862,1.0,0.0,3,[1],[3],3,1,3
12011340001,白雪維他命Ｅ＆果酸沐浴乳,38.0,35.0,25.0,33250.0,13.65,6.0,5541.7,PCS,3.0,0.9890401826636224,1.667,1.155,5,"[1, 3]","[2, 1]",4,3,4
12011342001,雪芙蘭美肌SPA沐浴乳-玫瑰嫩白 玫瑰嫩白,48.0,23.0,27.0,29808.0,14.39,12.0,2484.0,PCS,1.0,0.998133364443926,1.0,0.0,1,[1],[1],3,1,3
12011345001,牛乳石鹼牛乳精華沐浴乳-玫瑰 牛乳玫瑰沐浴乳,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,PCS,2.0,0.9939234346094232,1.0,0.0,2,[1],[2],3,1,3
12011346001,牛乳石鹼植物性無添加沐浴乳 牛乳無添加,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,PCS,1.0,0.9981366977217048,1.0,0.0,1,[1],[1],1,1,1
12011347001,沙威隆抗菌潔淨沐浴乳茶樹精油,50.0,26.0,24.0,31200.0,14.69,12.0,2600.0,PCS,10.0,0.9465042249295844,2.6,2.547,26,"[1, 2, 4, 6, 8]","[6, 1, 1, 1, 1]",0,6,0
12011348001,沙威隆抗菌保濕沐浴乳蘆薈精華,50.0,26.0,24.0,31200.0,14.72,12.0,2600.0,PCS,11.0,0.9403209946500892,1.545,1.214,17,"[1, 2, 5]","[8, 2, 1]",3,3,3
12011349001,沙威隆潔身液,37.0,16.0,27.0,15984.0,6.3,6.0,2664.0,PCS,13.0,0.9286611889801836,1.385,0.65,18,"[1, 2, 3]","[9, 3, 1]",3,3,3
12011350001,雪芙蘭海洋活泉沐浴乳- 清爽 清爽海礦鹽,47.0,24.0,27.0,30456.0,13.98,12.0,2538.0,PCS,5.0,0.9769803836602724,3.0,3.937,15,"[1, 2, 10]","[3, 1, 1]",4,8,4
12011351001,雪芙蘭海洋活泉沐浴乳- 海洋 海洋膠原保濕,47.0,24.0,27.0,30456.0,13.98,12.0,2538.0,PCS,6.0,0.9710171497141714,1.0,0.0,6,[1],[6],3,1,3
12011354001,綠的抗菌沐浴乳綠茶補充包,42.0,29.0,27.0,32886.0,9.73,12.0,2740.5,PCS,19.0,0.8962250629156181,1.947,1.508,37,"[1, 2, 3, 4, 5, 6]","[11, 4, 1, 1, 1, 1]",3,4,3
12011355001,澎澎香浴乳補充包-漾采緊緻,39.0,26.0,27.0,27378.0,9.24,12.0,2281.5,PCS,5.0,0.9769970500491658,1.6,0.548,8,"[1, 2]","[2, 3]",3,3,3
12011357001,艾瑪花園蠟菊蘆薈抗乾敏沐浴膠 蠟菊蘆薈沐浴,32.0,26.0,22.0,18304.0,7.298,12.0,1525.3,PCS,1.0,0.9981400309994832,1.0,0.0,1,[1],[1],3,1,3
12011358001,艾瑪花園忍冬舒壓甜睡沐浴膠 忍冬舒壓沐浴膠,32.0,26.0,22.0,18304.0,7.446,12.0,1525.3,PCS,1.0,0.998143364277262,1.0,0.0,1,[1],[1],3,1,3
12011360001,超值玫瑰沐浴露,38.0,29.0,24.0,26448.0,13.634,12.0,2204.0,PCS,4.0,0.9831569473842102,3.25,2.63,13,"[1, 5, 6]","[2, 1, 1]",3,6,3
12011362001,蜜妮高彈潤沐浴慕絲自然草本香 彈潤慕絲草本香,32.0,23.0,22.0,16192.0,6.49,9.0,1799.1,PCS,3.0,0.9890501824969584,2.0,1.732,6,"[1, 4]","[2, 1]",3,4,3
12011364001,超值青蘋果沐浴露,38.0,29.0,24.0,26448.0,13.634,12.0,2204.0,PCS,11.0,0.9403576607056549,3.5,3.177,42,"[1, 2, 3, 4, 5, 6, 12]","[4, 2, 1, 2, 1, 1, 1]",3,8,3
12011366001,蒂沐蝶植萃淨化沐浴露-綠茶 綠茶,37.0,19.0,21.0,14763.0,8.7,12.0,1230.3,PCS,3.0,0.9890601823302944,1.0,0.0,3,[1],[3],3,1,3
12011367001,綠的抗菌沐浴乳鳶尾花補充包 鳶尾花補充包,43.0,31.0,29.0,38657.0,9.75,12.0,3221.4,PCS,15.0,0.9169780503658272,1.133,0.352,17,"[1, 2]","[13, 2]",3,2,3
12011373001,上山採藥冷泉玉露清新沐浴露,32.0,19.0,23.0,13984.0,8.646,12.0,1165.3,PCS,5.0,0.9770137164380592,1.2,0.447,6,"[1, 2]","[4, 1]",3,2,3
12011374001,Biore淨嫩沐浴乳熱情木槿花香 熱情木槿花香,42.0,26.0,26.0,28392.0,14.35,12.0,2366.0,PCS,9.0,0.9529307844869253,1.111,0.333,10,"[1, 2]","[8, 1]",3,2,3
12011376001,牛乳石鹼牛乳精華沐浴乳-柚子 牛乳柚子沐浴乳,29.0,25.0,22.0,15950.0,7.98,12.0,1329.2,PCS,4.0,0.9831702804953252,1.0,0.0,4,[1],[4],3,1,3
12011383001,莎啦莎啦抗菌沐浴乳補充包撩心 莎啦撩心木蘭香,39.0,26.0,28.0,28392.0,10.8,12.0,2366.0,PCS,15.0,0.9170280495325078,1.067,0.258,16,"[1, 2]","[14, 1]",3,2,3
12011385001,綠的男性抗菌沐浴露-活力奔放海洋 活力奔放海洋,39.0,21.0,27.0,22113.0,10.68,12.0,1842.8,PCS,2.0,0.9939301011649806,1.0,0.0,2,[1],[2],3,1,3
