item_code,cluster,mean_demand,std_demand,cv_demand,initial_inventory_boxes,qty_inv_items,num_compatible_slots,min_slot_type,total_boxes_assigned,total_items_assigned,total_weight_assigned,pods_used,slots_used
12005056002,3,0.238095238095238,0.5259695722470124,2.209072203437452,1,2,5,0,1,12,2.0,1,1
12002071001,3,0.2857142857142857,0.6281383789653772,2.19848432637882,1,1,5,0,1,8,3.8,1,1
14850042001,0,0.8095238095238095,1.401327520910682,1.731051643477901,2,2,1,4,2,2,31.0,2,2
31709974001,0,2.8095238095238093,2.9377517743213675,1.0456404620465884,1,3,1,4,1,12,0.7,1,1
31546020001,0,0.8571428571428571,1.6120296076010243,1.880701208867862,1,3,1,4,1,12,3.044,1,1
14103070001,0,1.0952380952380951,1.7702505043277244,1.616315677864444,1,3,1,4,1,12,5.17,1,1
10023051001,0,0.7142857142857143,1.1605769149479943,1.624807680927192,1,3,1,4,1,4,14.54,1,1
31253002001,0,0.5714285714285714,1.0033955955097846,1.7559422921421233,1,3,1,4,1,70,17.6,1,1
31253001001,0,0.4285714285714285,0.659828879073858,1.539600717839002,1,1,1,4,1,70,24.65,1,1
31611044001,0,0.3333333333333333,0.4714045207910316,1.414213562373095,1,1,1,4,1,12,2.6,1,1
12210003001,0,10.238095238095235,11.799534946060826,1.1525127156617552,10,10,2,3,10,10,2.0000000000000004,2,4
14851007001,0,5.190476190476191,8.180226144382722,1.5760068718535518,4,4,2,3,4,4,28.24,1,2
14501031001,0,44.142857142857146,47.835318406746595,1.0836479897968485,2,19,2,3,2,24,6.48,1,2
14352069001,0,1.238095238095238,1.8232561637215856,1.4726299783905112,1,2,2,3,1,12,4.5,1,1
31532099001,0,2.1904761904761907,2.3015325663989663,1.050699649877789,1,3,2,3,1,24,1.2,1,1
14311065001,0,1.5238095238095235,2.3425474049997796,1.5372967345311055,1,5,2,3,1,20,10.898,1,1
14330039001,0,1.6666666666666667,2.3970881806958513,1.4382529084175106,1,4,2,3,1,12,12.92,1,1
14370072001,0,2.6666666666666665,3.821410028140739,1.4330287605527772,1,5,2,3,1,30,10.2,1,1
31500025001,0,2.4761904761904763,3.080183167389758,1.2439201252920176,1,4,2,3,1,30,15.12,1,1
14332014001,0,1.6666666666666667,1.8601928556785343,1.1161157134071205,1,3,2,3,1,6,12.36,1,1
11032222002,0,1.2857142857142858,2.141269252944487,1.6654316411790453,1,5,2,3,1,12,10.87,1,1
14010219001,0,3.238095238095238,4.241571607932067,1.3098971142143148,1,4,2,3,1,10,1.5,1,1
14740038001,0,2.857142857142857,3.795808644453264,1.3285330255586425,1,6,2,3,1,12,12.84,1,1
12102080001,0,1.6666666666666667,2.1675822241411513,1.3005493344846908,1,2,2,3,1,24,11.336,1,1
11072012002,0,1.9523809523809523,3.7477128323716182,1.9195602312147315,1,7,2,3,1,24,10.78,1,1
12000223001,0,0.9523809523809524,1.3964645998681122,1.4662878298615178,1,2,2,3,1,12,11.2,1,1
14351034001,0,2.5714285714285716,5.6448158143761695,2.195206150035177,1,6,2,3,1,9,4.3,1,1
14022107001,0,1.761904761904762,3.264597428762402,1.852879621730012,1,3,2,3,1,12,1.7,1,1
12011237001,0,1.6666666666666667,2.1894407490614567,1.313664449436874,1,3,2,3,1,6,12.55,1,1
10020010001,0,4.761904761904762,6.718168414685104,1.410815367083872,1,13,2,3,1,24,13.9,1,1
14104030001,0,2.1904761904761907,4.349264279535405,1.9855336928313805,1,8,2,3,1,10,4.25,1,1
14001096001,0,1.0476190476190477,1.0900498230723423,1.0405021038417814,1,2,2,3,1,12,3.2,1,1
14361137001,0,1.0952380952380951,1.376841170933425,1.2571158517218226,1,3,2,3,1,12,3.798,1,1
14311113001,0,1.619047619047619,3.3448779673973226,2.0659540386865816,1,5,2,3,1,20,8.48,1,1
14120014001,0,1.1904761904761905,1.789361355052946,1.5030635382444748,1,2,2,3,1,12,6.71,1,1
31500022004,0,1.9523809523809523,2.319199173692557,1.1878825035986265,1,3,2,3,1,20,6.24,1,1
14506190001,0,2.0952380952380953,2.58023184459887,1.2314742894676425,1,3,2,3,1,12,13.39,1,1
14721944001,0,1.238095238095238,2.6709149833105066,2.1572774865200244,1,6,2,3,1,20,7.45,1,1
31502034003,0,0.7619047619047619,1.3768411709334247,1.80710403685012,1,4,2,3,1,30,15.0,1,1
14312070001,0,1.9523809523809523,2.4971639242146466,1.2790351806953069,1,5,2,3,1,24,5.5,1,1
31500030001,0,1.0952380952380951,1.659166799065176,1.5148914252334214,1,3,2,3,1,20,7.0,1,1
14353045001,0,1.2857142857142858,1.200906686944618,0.9340385342902584,1,2,2,3,1,12,11.17,1,1
11032018002,0,1.238095238095238,1.63021359701178,1.316710982201822,1,4,2,3,1,12,5.62,1,1
14000072001,0,0.9047619047619048,1.3058389715049608,1.443295705347588,1,3,2,3,1,12,3.1,1,1
14204077001,0,0.9047619047619048,0.9712418121129114,1.0734777923353231,1,2,2,3,1,36,4.73,1,1
14511005001,0,2.0,2.878491668515698,1.439245834257849,1,5,2,3,1,6,16.33,1,1
14361055001,0,1.3333333333333333,1.699673171197595,1.2747548783981963,1,3,2,3,1,12,3.5,1,1
14243016001,0,1.1904761904761905,1.4998110236212971,1.2598412598418895,1,3,2,3,1,24,11.06,1,1
12106064001,0,1.0476190476190477,1.8892223261787973,1.803348584079761,1,3,2,3,1,36,7.7,1,1
12011347001,0,1.238095238095238,2.13596776114341,1.7252047301542928,1,6,2,3,1,12,14.69,1,1
14010285001,0,1.2857142857142858,1.9794866372215736,1.5396007178390017,1,3,2,3,1,10,3.75,1,1
11061011001,0,0.9047619047619048,0.920908552657796,1.0178462950428273,1,2,2,3,1,30,1.4,1,1
14311032001,0,1.4285714285714286,2.216205005375256,1.5513435037626793,1,4,2,3,1,20,10.85,1,1
14311003001,0,2.142857142857143,3.226168511610347,1.505545305418162,1,7,2,3,1,20,10.9,1,1
10023892001,0,1.1428571428571428,1.1664236870396087,1.0206207261596578,1,3,2,3,1,4,9.38,1,1
11071033001,0,1.0,1.1126972805283737,1.1126972805283737,1,2,2,3,1,24,6.9,1,1
12011238001,0,0.8095238095238095,1.4349065879351774,1.7725316674493368,1,4,2,3,1,6,12.5,1,1
14506045001,0,1.380952380952381,1.430157849302972,1.0356315460469798,1,2,2,3,1,12,4.57,1,1
14512013001,0,1.0952380952380951,1.0190921218587,0.9304754156101172,1,2,2,3,1,12,15.29,1,1
14104139001,0,0.7619047619047619,1.1507662831994832,1.5103807466993218,1,2,2,3,1,15,4.4,1,1
14210021001,0,0.5714285714285714,0.9035079029052512,1.5811388300841895,1,2,2,3,1,12,4.892,1,1
14361899001,0,0.8571428571428571,1.081696827771481,1.261979632400061,1,3,2,3,1,12,4.806,1,1
31762009001,0,0.6666666666666666,1.0389249632986397,1.558387444947959,1,2,2,3,1,18,2.2,1,1
14311051001,0,1.3333333333333333,2.232515841853532,1.674386881390149,1,4,2,3,1,20,13.51,1,1
14120008001,0,0.6190476190476191,1.0454523047666735,1.688807569238473,1,2,2,3,1,12,5.91,1,1
14352058001,0,0.5238095238095238,1.005652956282994,1.919882916540261,1,2,2,3,1,12,4.6,1,1
12120034001,0,2.142857142857143,3.719776161797582,1.7358955421722049,1,5,2,3,1,36,2.2,1,1
31476039001,0,0.8095238095238095,1.4349065879351774,1.7725316674493368,1,2,2,3,1,50,6.0,1,1
14311172001,0,1.5238095238095235,2.838830202055025,1.8629823200986104,1,6,2,3,1,20,3.02,1,1
10023008001,0,0.6190476190476191,0.9988655696858588,1.6135520741079254,1,2,2,3,1,4,13.54,1,1
12010054001,0,0.8095238095238095,1.1799534946060826,1.4575896109839843,1,2,2,3,1,24,9.2,1,1
14730010001,0,0.5238095238095238,0.5870870479018073,1.1208025459943594,1,1,2,3,1,12,1.7,1,1
14740061001,0,0.7142857142857143,1.27775312999988,1.7888543819998317,1,4,2,3,1,12,13.21,1,1
10033033001,0,2.6666666666666665,4.979322322731356,1.8672458710242583,1,7,2,3,1,24,17.76,1,1
12000089001,0,0.7619047619047619,0.920908552657796,1.2086924753633574,1,2,2,3,1,12,11.1,1,1
11073009001,0,1.619047619047619,2.9996220472425943,1.8527077350616024,1,6,2,3,1,48,3.92,1,1
14220146001,0,0.7142857142857143,1.1605769149479943,1.624807680927192,1,2,2,3,1,10,2.7,1,1
11030020001,0,1.0476190476190477,1.7036708399998397,1.626231256363483,1,4,2,3,1,24,6.5,1,1
14353025001,0,2.1904761904761907,3.2895078169848655,1.5017318294930906,1,7,2,3,1,24,14.108,1,1
14241003001,0,0.6190476190476191,0.7221786137191952,1.166596222161777,1,2,2,3,1,24,8.678,1,1
10014214001,0,1.1904761904761905,2.10710922760358,1.7699717511870072,1,5,2,3,1,6,8.0,1,1
12102053001,0,1.619047619047619,2.902809648405366,1.7929118416621377,1,4,2,3,1,48,9.36,1,1
31567004001,0,1.5238095238095235,2.1738499448596813,1.4265890263141658,1,5,2,3,1,24,2.0,1,1
31531047001,0,0.3333333333333333,0.4714045207910316,1.414213562373095,1,1,2,3,1,24,4.138,1,1
14310020001,0,1.1428571428571428,2.1444438569900384,1.8763883748662835,1,6,2,3,1,10,10.1,1,1
14601028001,0,0.4285714285714285,0.7911070345636262,1.8459164139817943,1,2,2,3,1,12,8.8,1,1
11071021001,0,0.4761904761904761,0.8518354199999199,1.7888543819998317,1,2,2,3,1,24,3.95,1,1
10000013001,0,66.28571428571429,83.43639885002962,1.258738775754757,2,34,3,0,2,48,14.06,1,1
10021022001,0,16.571428571428573,22.366155189463917,1.3496817786745463,2,22,3,0,2,24,26.24,1,1
15021047001,0,25.428571428571427,37.85256036955244,1.4885838347576803,2,30,3,0,2,48,13.56,1,1
10014029001,0,16.571428571428573,22.44267072760627,1.3542990956314127,2,25,3,0,2,48,25.84,1,2
10014111001,0,12.285714285714286,17.515008141707547,1.4256401975808468,2,30,3,0,2,48,17.42,1,1
11032008001,0,17.428571428571427,33.324624712739045,1.9120686310587975,2,47,3,0,2,72,24.4,1,2
10014067001,0,7.428571428571429,13.720236804049108,1.846954954391226,2,26,3,0,2,48,13.5,1,1
14010088001,0,12.142857142857142,20.95411248256468,1.7256327926817971,2,21,3,0,2,30,4.86,1,2
10020030001,0,8.0,14.182484166846692,1.772810520855837,2,25,3,0,2,48,26.936,1,2
12327084001,0,1.0,1.1952286093343938,1.1952286093343938,2,2,3,0,2,2,14.4,1,1
14502016001,0,19.285714285714285,26.56016146168446,1.3771935572725276,1,9,3,0,1,30,3.63,1,1
14805018001,0,5.714285714285714,5.993193418115151,1.0488088481701514,1,13,3,0,1,24,9.5,1,1
14105026001,0,2.1904761904761907,3.445066142416366,1.5727475867552974,1,2,3,0,1,9,2.71,1,1
11071902001,0,1.9523809523809523,3.4568936024536256,1.7706040402811254,1,3,3,0,1,12,1.42,1,1
14700075001,0,1.3333333333333333,2.3771398046378445,1.7828548534783837,1,5,3,0,1,12,7.74,1,1
12010013001,0,1.8571428571428572,2.932343679683934,1.5789542890605797,1,5,3,0,1,12,7.43,1,1
14203059001,0,1.619047619047619,2.5350155531821263,1.5657449004948427,1,3,3,0,1,20,2.88,1,1
11041017001,0,1.1428571428571428,1.2453996981544782,1.0897247358851685,1,3,3,0,1,24,9.2,1,1
12150016001,0,1.3333333333333333,1.7817416127494958,1.336306209562122,1,3,3,0,1,12,9.75,1,1
14111041001,0,1.5714285714285714,2.700466072144348,1.7184784095464032,1,3,3,0,1,10,5.0,1,1
14010226001,0,1.4285714285714286,3.230382972599358,2.2612680808195504,1,3,3,0,1,10,1.1,1,1
10035010001,0,31.047619047619047,49.69859267000109,1.6007215430521822,1,23,3,0,1,24,13.26,1,1
12000108001,0,1.0476190476190477,1.1328930717495542,1.0813979321245744,1,2,3,0,1,12,12.1,1,1
10020016001,0,17.904761904761905,22.20661583510807,1.2402631184501849,1,22,3,0,1,24,13.124,1,1
14131024001,0,2.4285714285714284,3.331972511340172,1.371988681140071,1,4,3,0,1,24,5.3,1,1
14121039001,0,1.1904761904761905,1.2580804584402767,1.0567875850898325,1,2,3,0,1,12,5.86,1,1
10014030001,0,10.095238095238097,17.176686198240755,1.7014641988823391,1,22,3,0,1,24,13.78,1,1
14001039001,0,3.0,3.651483716701107,1.2171612389003692,1,4,3,0,1,12,4.97,1,1
14805059001,0,8.571428571428571,11.499778169998915,1.3416407864998736,1,17,3,0,1,24,10.1,1,1
14200060001,0,1.1904761904761905,2.822006169529344,2.370485182404649,1,5,3,0,1,10,3.48,1,1
31530107001,0,1.7142857142857142,2.864276807966203,1.6708281379802852,1,5,3,0,1,12,1.02,1,1
14633897001,0,1.5714285714285714,2.4798507745317218,1.5780868565201869,1,4,3,0,1,24,7.466,1,1
10031023001,0,10.285714285714286,14.105530347865614,1.3713710060424902,1,21,3,0,1,24,15.0,1,1
14110145001,0,0.9047619047619048,0.920908552657796,1.017846295042827,1,2,3,0,1,12,3.5,1,1
31623006001,0,0.8095238095238095,1.7353206817417712,2.1436314303868937,1,3,3,0,1,12,5.2,1,1
10053909001,0,11.428571428571429,19.05523657203779,1.6673332000533063,1,24,3,0,1,24,10.66,1,1
14210046001,0,1.0952380952380951,1.2688488185213551,1.158514138649933,1,2,3,0,1,12,4.78,1,1
14506281001,0,11.047619047619047,15.113778609430378,1.368057546543267,1,8,3,0,1,24,2.8,1,1
14361083001,0,1.4761904761904765,2.1518330528942866,1.4576933584122589,1,4,3,0,1,12,7.4,1,1
14832037001,0,2.380952380952381,3.154380030796037,1.3248396129343356,1,4,3,0,1,30,17.0,1,1
14503047001,0,1.1904761904761905,2.061415316372701,1.731588865753069,1,3,3,0,1,12,1.454,1,1
11050045001,0,1.4285714285714286,1.9166296949998196,1.3416407864998736,1,3,3,0,1,4,13.97,1,1
12123073001,0,3.5238095238095237,5.482604938904478,1.5558743745539736,1,14,3,0,1,24,2.5,1,1
14633900001,0,3.5238095238095237,4.604542763288981,1.3066945679603863,1,4,3,0,1,12,8.94,1,1
12102057001,0,2.0952380952380953,2.5053231310411253,1.195722403451446,1,4,3,0,1,48,9.34,1,1
12105011001,0,0.6666666666666666,1.3213749452868202,1.9820624179302304,1,3,3,0,1,12,14.59,1,1
12123128001,0,1.619047619047619,3.2436926411288383,2.003457219520753,1,8,3,0,1,24,2.9,1,1
11010022001,0,0.9047619047619048,1.7969487870584009,1.986101290959285,1,5,3,0,1,6,12.06,1,1
11050064001,0,1.1904761904761905,2.061415316372701,1.731588865753069,1,3,3,0,1,4,12.3,1,1
11101039001,0,1.4761904761904765,2.259773431943747,1.5308142603489898,1,4,3,0,1,6,12.31,1,1
31912019001,0,0.9047619047619048,0.9712418121129114,1.0734777923353231,1,3,3,0,1,12,5.0,1,1
10032048001,0,10.666666666666666,16.66857131974033,1.562678561225656,1,19,3,0,1,24,15.46,1,1
14241023001,0,1.380952380952381,1.9389783877621265,1.4040877980346431,1,3,3,0,1,24,5.15,1,1
14822026001,0,2.5714285714285716,3.619674131234265,1.407651051035547,1,6,3,0,1,30,17.0,1,1
14226012001,0,2.2857142857142856,4.153516664258386,1.817163540613044,1,9,3,0,1,60,5.0,1,1
10033048001,0,6.476190476190476,9.194299722778796,1.4197080454290787,1,15,3,0,1,24,16.28,1,1
31502032004,0,1.2857142857142858,2.0963200669576323,1.6304711631892694,1,4,3,0,1,20,7.61,1,1
11103224001,0,0.7142857142857143,1.350233036072174,1.8903262505010432,1,4,3,0,1,4,11.3,1,1
12212025001,0,1.6666666666666667,2.513455851504123,1.508073510902474,1,3,3,0,1,12,7.65,1,1
12100046001,0,1.8095238095238095,3.318333598130351,1.8338159358088784,1,4,3,0,1,72,12.9,1,1
31564007001,0,1.380952380952381,2.10387828898805,1.523498071336174,1,4,3,0,1,12,2.0,1,1
11010023001,0,1.380952380952381,2.21415770239289,1.6033555775948511,1,5,3,0,1,6,12.5,1,1
14303033001,0,0.6190476190476191,1.0900498230723423,1.760849714193784,1,2,3,0,1,12,4.4,1,1
12011062001,0,0.5714285714285714,0.9547589359887344,1.6708281379802854,1,2,3,0,1,12,10.892,1,1
11022034001,0,0.7619047619047619,1.0647942749998998,1.3975424859373684,1,3,3,0,1,18,11.3,1,1
11022017001,0,0.6666666666666666,0.890870806374748,1.336306209562122,1,2,3,0,1,4,16.578,1,1
12000170001,0,0.7619047619047619,1.2688488185213551,1.6653640743092786,1,2,3,0,1,12,10.8,1,1
10010009001,0,8.761904761904763,13.04170877609424,1.488455892923799,1,19,3,0,1,24,15.9,1,1
14601027001,0,0.8571428571428571,1.124858267715973,1.3123346456686351,1,3,3,0,1,12,6.89,1,1
11103067001,0,0.8571428571428571,1.081696827771481,1.261979632400061,1,3,3,0,1,4,11.3,1,1
11030066001,0,1.0952380952380951,1.7969487870584009,1.6406923707924526,1,4,3,0,1,24,8.9,1,1
11010020001,0,0.7142857142857143,1.350233036072174,1.8903262505010432,1,4,3,0,1,6,12.02,1,1
11041002001,0,1.0476190476190477,1.557659736552012,1.4868570212541932,1,3,3,0,1,24,10.78,1,1
12011262001,0,0.4761904761904761,0.9060141709733548,1.9026297590440449,1,3,3,0,1,4,16.818,1,1
11101038001,0,2.761904761904762,4.638398347385112,1.6794200912946096,1,6,3,0,1,6,12.67,1,1
12011221001,0,0.5238095238095238,0.9060141709733548,1.7296634173127678,1,2,3,0,1,12,12.1,1,1
12003161001,0,0.5714285714285714,1.0033955955097846,1.7559422921421233,1,3,3,0,1,24,15.2,1,1
14312005001,0,1.761904761904762,3.053565627025028,1.7331048153385296,1,7,3,0,1,12,2.34,1,1
14304135001,0,0.3333333333333333,0.5634361698190111,1.6903085094570334,1,1,3,0,1,12,18.5,1,1
12103048001,0,1.7142857142857142,2.7105237087157534,1.5811388300841895,1,6,3,0,1,72,2.0,1,1
12000208001,0,0.4761904761904761,0.7315376902732008,1.5362291495737217,1,1,3,0,1,12,10.8,1,1
12100002001,0,0.9523809523809524,1.8120283419467096,1.9026297590440449,1,2,3,0,1,48,9.35,1,1
10040048001,0,131.85714285714286,334.9809213777329,2.540483694088982,5,40,4,0,5,40,85.0,2,5
14510180001,0,1.6666666666666667,3.6296836190780017,2.177810171446801,5,5,4,0,5,5,10.0,1,1
12221001001,0,1.5238095238095235,2.442072648563445,1.602610175619761,5,5,4,0,5,5,5.0,1,2
15020920001,0,212.57142857142856,380.69367406011327,1.7908976602290274,4,75,4,0,4,96,21.04,2,2
10002919001,0,6.190476190476191,13.211175095058358,2.1341128999709653,4,21,4,0,4,24,53.84,2,4
14511026001,0,1.9047619047619049,2.616882221720778,1.3738631664034089,4,4,4,0,4,4,4.0,1,1
14510118001,0,1.761904761904762,2.3885592769494197,1.3556687788091302,3,3,4,0,3,3,7.5,1,1
12220021001,0,0.8571428571428571,1.1664236870396083,1.3608276348795434,3,3,4,0,3,3,3.0,2,3
10035011001,0,6.095238095238095,9.206130265595863,1.5103807466993218,3,17,4,0,3,24,52.62,2,3
10016014001,0,58.857142857142854,85.9691449157837,1.4606408116759368,2,45,4,0,2,48,20.18,1,2
10010019001,0,23.428571428571427,27.333167412803192,1.1666595846928192,2,23,4,0,2,36,10.2,1,1
12212019001,0,3.9047619047619047,4.341436693349135,1.1118313482967297,2,5,4,0,2,6,16.0,1,2
15021057001,0,18.857142857142858,19.620896815302164,1.0405021038417814,2,28,4,0,2,48,10.64,1,1
14615070001,0,31.285714285714285,43.66009713265253,1.3955282188519071,2,11,4,0,2,12,26.26,1,2
10020012001,0,13.428571428571429,22.135021655138928,1.648352676446516,2,27,4,0,2,48,14.46,1,1
15022021001,0,12.857142857142858,26.52992149807228,2.063438338738955,2,26,4,0,2,48,10.84,1,1
10014086001,0,18.095238095238095,41.11992306124074,2.2724168007527776,2,28,4,0,2,48,18.744,2,2
10020046001,0,10.857142857142858,18.200695209866268,1.6763798219613668,2,32,4,0,2,48,13.62,1,1
10011007001,0,4.809523809523809,7.895864183343965,1.6417143351507255,2,15,4,0,2,24,26.56,2,2
10035024001,0,10.857142857142858,12.229105462304396,1.1263649767911943,2,21,4,0,2,24,25.46,1,2
14010038001,0,14.285714285714286,12.657175104763825,0.8860022573334676,2,16,4,0,2,30,3.88,1,2
10020003001,0,13.428571428571429,21.022825301882467,1.565529543757205,2,39,4,0,2,48,14.04,1,1
10030020001,0,6.428571428571429,11.41666045980267,1.7759249604137488,2,17,4,0,2,24,24.96,1,2
10303003001,0,16.047619047619047,21.506314001941696,1.340156065402895,2,41,4,0,2,48,17.504,1,1
31567019001,0,2.5238095238095237,2.905152198603742,1.1510980409561995,1,4,4,0,1,12,5.16,1,1
14210056001,0,1.6666666666666667,3.028960741674143,1.8173764450044856,1,7,4,0,1,20,1.17,1,1
14200090001,0,1.380952380952381,1.7586843154875609,1.2735300215599576,1,4,4,0,1,24,3.344,1,1
11031912001,0,2.047619047619047,2.7512108239341497,1.343614588432957,1,6,4,0,1,24,8.35,1,1
10014037001,0,3.5714285714285716,4.304719763805532,1.205321533865549,1,7,4,0,1,24,10.08,1,1
14101021001,0,2.4285714285714284,3.824375810525954,1.574742980804805,1,7,4,0,1,48,2.0,1,1
14612075001,0,5.428571428571429,7.448690703558506,1.3721272348660405,1,4,4,0,1,6,11.7,1,1
10032059001,0,9.333333333333334,13.54123625689617,1.4508467418103037,1,20,4,0,1,24,15.8,1,1
14833011001,0,5.857142857142857,9.046365827992894,1.544501482828055,1,9,4,0,1,48,10.2,1,1
14610008001,0,2.3333333333333335,5.312459150169742,2.2767682072156035,1,3,4,0,1,6,12.1,1,1
12005093004,0,2.0952380952380953,3.97497842946842,1.897148795882655,1,5,4,0,1,12,3.17,1,1
10034049001,0,1.4285714285714286,2.4798507745317213,1.7358955421722049,1,5,4,0,1,8,12.89,1,1
14621095001,0,1.6666666666666667,2.100642380963121,1.2603854285778726,1,5,4,0,1,12,10.862,1,1
14226059001,0,1.7142857142857142,3.466064835252922,2.0218711538975382,1,6,4,0,1,60,5.08,1,1
14200092001,0,1.7142857142857142,2.6029810226126564,1.5184055965240495,1,4,4,0,1,24,3.35,1,1
11040031001,0,3.380952380952381,7.054051118910935,2.0864094858750653,1,10,4,0,1,12,10.25,1,1
12005093001,0,2.1904761904761907,2.888714454876782,1.318760946791574,1,5,4,0,1,12,3.188,1,1
14370076001,0,3.4285714285714284,4.716449719776907,1.3756311682682647,1,7,4,0,1,40,21.34,1,1
14244009001,0,1.5238095238095235,2.259773431943747,1.482976314713084,1,4,4,0,1,10,2.0,1,1
14841001001,0,15.142857142857142,18.82573141382045,1.2432086782711618,1,16,4,0,1,24,5.68,1,1
11103317001,0,8.285714285714286,14.700640922674594,1.7742152837710716,1,6,4,0,1,6,9.72,1,1
14244919001,0,2.5714285714285716,3.048363004434137,1.1854745017243866,1,4,4,0,1,12,4.0,1,1
14633934001,0,2.047619047619047,2.733847637029966,1.3351348925030069,1,4,4,0,1,72,8.88,1,1
14242145001,0,1.1428571428571428,1.8331787195162057,1.6040313795766798,1,2,4,0,1,12,2.8,1,1
12120007001,0,2.3333333333333335,2.817180849095055,1.207363221040738,1,5,4,0,1,12,1.83,1,1
14244906001,0,1.5714285714285714,2.2375885951372823,1.4239200150873614,1,4,4,0,1,12,2.09,1,1
14242083001,0,1.238095238095238,1.7431433540688694,1.4079234782863943,1,3,4,0,1,10,1.91,1,1
14833002001,0,1.4761904761904765,1.7625481450782616,1.1939842273110803,1,3,4,0,1,12,4.0,1,1
14243010001,0,1.0476190476190477,1.98748921473421,1.897148795882655,1,4,4,0,1,12,1.93,1,1
14523031001,0,1.8095238095238095,2.718876652118133,1.5025370972231789,1,3,4,0,1,12,6.396,1,1
14620163001,0,2.4285714285714284,3.934843478116876,1.6202296674598904,1,8,4,0,1,12,10.302,1,1
11110090001,0,1.761904761904762,3.0222155528804633,1.715311530013236,1,4,4,0,1,6,12.03,1,1
10020025001,0,16.857142857142858,20.166652611452907,1.196326849831952,1,24,4,0,1,24,6.42,1,1
14820031001,0,1.4761904761904765,1.990909043844464,1.3486803200236692,1,3,4,0,1,12,7.43,1,1
12121038001,0,1.619047619047619,2.6632631341161073,1.6449566416599486,1,4,4,0,1,24,3.0,1,1
11103054001,0,1.9523809523809523,3.1543800307960375,1.615658064554068,1,5,4,0,1,6,13.14,1,1
12010036001,0,9.714285714285714,10.713333291001527,1.102843132897216,1,14,4,0,1,144,12.14,1,1
14810030001,0,6.285714285714286,9.056136341850031,1.4407489634761417,1,9,4,0,1,24,10.55,1,1
14202018001,0,2.0952380952380953,3.962980623154891,1.8914225701421072,1,5,4,0,1,24,7.67,1,1
12123079001,0,2.5238095238095237,3.580623085163326,1.4187374488382989,1,5,4,0,1,12,1.49,1,1
14200088001,0,1.0476190476190477,1.0900498230723428,1.0405021038417817,1,2,4,0,1,24,2.994,1,1
14223119001,0,0.9523809523809524,1.3265131692556305,1.392838827718412,1,2,4,0,1,12,1.11,1,1
14810025001,0,3.857142857142857,6.7491496062958385,1.7497795275581802,1,9,4,0,1,24,10.72,1,1
14022027001,0,2.761904761904762,3.914621698012306,1.4173630285906629,1,6,4,0,1,15,2.0,1,1
14226016001,0,2.5714285714285716,5.534062733664667,2.152135507536259,1,9,4,0,1,60,5.0,1,1
14820015001,0,4.857142857142857,9.280218153663837,1.9106331492837312,1,15,4,0,1,24,3.82,1,1
14131044001,0,1.4285714285714286,1.529750324210382,1.0708252269472671,1,2,4,0,1,10,2.0,1,1
14204010001,0,21.19047619047619,60.53147079756199,2.856541318536633,1,23,4,0,1,30,1.62,1,1
14210024001,0,1.761904761904762,2.3685390696087407,1.3443059584265826,1,4,4,0,1,25,5.622,1,1
30045077001,0,3.5714285714285716,4.370588154508102,1.2237646832622684,1,5,4,0,1,20,1.5,1,1
31503001001,0,1.8571428571428572,2.0067911910195693,1.0805798720874604,1,4,4,0,1,24,20.0,1,1
14226063001,0,1.7142857142857142,3.7688302737922625,2.19848432637882,1,8,4,0,1,60,5.0,1,1
11103027001,0,1.8571428571428572,2.782354506284103,1.4981908879991324,1,4,4,0,1,6,10.76,1,1
14110154001,0,11.095238095238097,17.85631744124074,1.6093676663779208,1,4,4,0,1,10,2.276,1,1
14741039001,0,2.1904761904761907,2.985983886969692,1.3631665570948592,1,4,4,0,1,12,7.4,1,1
14202041001,0,2.1904761904761907,3.2163132934796725,1.4683169383276764,1,3,4,0,1,12,2.04,1,1
12010080001,0,10.857142857142858,11.945454263066784,1.1002392084403616,1,15,4,0,1,144,12.14,1,1
14506042001,0,1.6666666666666667,2.817180849095055,1.690308509457033,1,5,4,0,1,24,7.49,1,1
14210081001,0,1.5714285714285714,2.498979383505129,1.590259607685082,1,4,4,0,1,20,1.03,1,1
14810018001,0,4.571428571428571,5.122977450583173,1.1206513173150692,1,11,4,0,1,24,10.6,1,1
14111018001,0,1.8571428571428572,3.151503258623676,1.6969632931050562,1,6,4,0,1,24,5.1,1,1
11050047001,0,1.619047619047619,2.277763951066933,1.4068542050707529,1,3,4,0,1,8,7.37,1,1
11021036001,0,0.6666666666666666,1.32137494528682,1.98206241793023,1,4,4,0,1,12,14.1,1,1
14342025001,0,0.8095238095238095,1.005652956282994,1.2422771812907574,1,2,4,0,1,12,6.12,1,1
14203068001,0,0.8571428571428571,1.8070158058105024,2.1081851067789197,1,4,4,0,1,20,1.94,1,1
12101003001,0,0.8095238095238095,1.366923818514983,1.6885529522832143,1,2,4,0,1,48,6.15,1,1
11031907001,0,0.7142857142857143,0.982846068597633,1.3759844960366865,1,2,4,0,1,12,5.44,1,1
11030029001,0,0.9523809523809524,2.0581126461880292,2.1610182784974308,1,4,4,0,1,12,4.33,1,1
12005093008,0,1.1428571428571428,2.1884048177287725,1.914854215512676,1,3,4,0,1,12,3.17,1,1
14832056001,0,5.0,8.847921466972585,1.769584293394517,1,6,4,0,1,24,3.65,1,1
14612005001,0,1.380952380952381,1.5879363810031493,1.1498849655540049,1,3,4,0,1,12,17.662,1,1
