item_code,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,max_affinity,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,initial_unit_inventory,initial_box_inventory,cluster
10033013001,276.76190476190476,133.86332760017015,0.4836768547149988,21,21,1.0,0.0005174514953978,每朝健康綠茶無糖650ml,40.00.00,27.00.00,24.00.00,25920.0,17.58,24.0,1080.00.00,PCS,307.00.00,0.3730704488258529,18.569,14.084,5812.0,"[4, 8, 12, 16, 20, 24, 32, 36, 48]","[87, 46, 10, 6, 3, 120, 1, 1, 39]",B,56.0,448.11,18.67,0
10015010001,274.57142857142856,161.4201262013419,0.5878984825230975,21,21,1.0,0.0007177552906796,波蜜漢宮蘆筍汁TP250ml,35.00.00,20.00,11.00,7700.00.00,"0,294444444",24.0,320.08.00,PCS,222.00.00,0.4818253029116181,25.741,15.406,5766.0,"[6, 12, 18, 24, 30, 48, 72, 96]","[49, 5, 3, 113, 1, 51, 1, 1]",B,66.0,481.19,20.05,0
10034999001,272.57142857142856,145.00364527437628,0.5319840235433092,21,21,1.0,0.0007010633125901,光泉正庄蜂蜜菊花茶250ml,34.00.00,20.00,11.00,7480.00.00,06.58,24.0,311.07.00,PCS,253.00.00,0.4322494625089582,22.359,15.569,5724.0,"[6, 12, 18, 24, 48, 54, 72, 96]","[81, 9, 2, 121, 38, 1, 3, 1]",B,63.0,458.18,19.09,0
10000007001,272.0,103.66870308825128,0.3811349378244532,21,21,1.0,0.000634295400232,可口可樂 Zero 330ml,40.00.00,28.00.00,12.00,13440.0,08.58,24.0,560.00.00,PCS,301.00.00,0.379143680938651,18.667,15.457,5712.0,"[6, 12, 18, 24, 30, 42, 48, 54, 72, 84, 96]","[118, 47, 13, 86, 1, 1, 35, 1, 1, 2, 1]",B,59.0,404.7,16.86,0
12201069001,269.7142857142857,153.0938087765612,0.5676147571164875,21,21,1.0,0.0002169957879232,春風柔膚感抽取式衛生紙,19.00,10.00,08.00,1550.00.00,00.02,1.0,1550.04.00,PCS,113.00.00,0.6394260095665072,47.597,32.768,5664.0,"[24, 48, 72, 96, 144]","[62, 22, 26, 1, 8]",C,85.0,465.67,465.67,0
12201024001,269.5238095238095,154.4822381530055,0.5731673147019639,21,21,1.0,0.0003338396782055,家樂福超值連續抽取式花紋衛生紙輕巧包,21.00,09.00,31.00.00,5859.00.00,01.00,1.0,5859.00.00,PCS,198.00.00,0.5111948134197764,28.03.00,9.879,5660.0,"[20, 40]","[117, 83]",C,39.0,467.26,467.26,0
14840003001,266.1904761904762,208.1474523138871,0.781949284184549,21,21,1.0,0.0019028860842809,大茂大土豆麵筋170g,31.00.00,23.00,23.00,16399.0,11.19,48.0,341.06.00,PCS,713.00.00,0.1269945500908318,7.463,12.069,5590.0,"[1, 2, 3, 4, 6, 8, 9, 10, 12, 13, 15, 18, 21, 22, 24, 26, 30, 33, 36, 39, 41, 42, 44, 48, 57, 59, 65, 84, 96, 108]","[4, 4, 419, 3, 211, 1, 23, 2, 25, 1, 1, 3, 1, 1, 4, 1, 5, 2, 1, 3, 1, 1, 1, 23, 1, 1, 1, 1, 3, 1]",A,88.0,532.62,11.1,1
12201123001,262.3809523809524,228.90838258798567,0.8724275924405986,19,21,0.9047619047619048,0.0003672236343845,舒潔4層抽取衛生紙乳木果90抽,19.00,10.00,08.00,1534.00.00,01.00,1.0,1534.25.00,PCS,110.00.00,0.6461125647905869,48.333,21.448,5510.0,"[10, 20, 30, 40, 50, 60, 120]","[11, 16, 7, 2, 1, 75, 2]",C,73.0,555.38,555.38,0
10021012001,261.14285714285717,291.38398818642827,1.115803018219364,21,21,1.0,0.0003672236343845,舒跑(中)Can335ml,41.00.00,27.00.00,13.00,14391.0,"0,386805556",24.0,599.06.00,PCS,147.00.00,0.5837136047732537,37.306,35.804,5484.0,"[6, 12, 24, 48, 54, 72, 96, 144, 264]","[25, 2, 68, 34, 1, 4, 6, 6, 1]",C,75.0,634.11,26.42,0
12201049001,258.2857142857143,154.7776285052665,0.5992496678854345,21,21,1.0,0.0003004556929226,五月花清膚柔潤抽取衛生紙,20.00,10.00,08.00,1615.00.00,00.02,1.0,1615.00.00,PCS,106.00.00,0.65371577140381,48.429,28.991,5424.0,"[24, 48, 72, 96, 120, 144]","[55, 14, 37, 1, 2, 3]",C,82.0,456.4,456.4,0
10020018001,247.1428571428571,136.55265860256463,0.5525252082184696,21,21,1.0,0.0006176033639349,伯朗藍山咖啡Can240 ml,40.00.00,27.00.00,10.00,10800.0,07.21,24.0,450.00.00,PCS,199.00.00,0.509208179863669,25.072,14.652,5190.0,"[6, 12, 24, 36, 48, 72]","[39, 15, 109, 2, 39, 3]",C,42.0,421.93,17.58,0
10040003001,244.57142857142856,273.20698589687845,1.1170846385970497,21,21,1.0,0.0004506835539359,悅氏礦泉水1500ml,35.00.00,27.00.00,30.00.00,28350.0,19.03,12.0,2362.05.00,PCS,226.00.00,0.4728454525757904,21.949,16.449,5136.0,"[5, 7, 12, 17, 24, 36, 48, 96]","[5, 8, 89, 3, 107, 6, 8, 8]",B,65.0,594.28,49.52,0
10033015001,244.0,97.56228779605364,0.3998454417871051,21,21,1.0,0.0008345991955138,茶裏王日式綠茶無糖600ml,40.00.00,28.00.00,24.00.00,26880.0,16.00,24.0,1120.00.00,PCS,337.00.00,0.3441675972067132,14.895,13.118,5124.0,"[4, 8, 12, 16, 20, 24, 28, 32, 48]","[133, 58, 15, 8, 2, 97, 1, 1, 29]",B,49.0,368.88,15.37,1
12201083001,244.0,697.3882706211799,2.858148650086803,19,21,0.9047619047619048,0.0001335358683718,春風柔韌感山茶花抽取衛生紙,20.00,10.00,08.00,1615.00.00,00.02,1.0,1615.00.00,PCS,68.00.00,0.7405543240945984,60.282,54.74,5124.0,"[12, 24, 36, 60, 72, 84, 144, 156, 168]","[22, 13, 16, 6, 8, 1, 2, 16, 1]",C,133.0,1136.66,1136.66,2
10034004001,242.8571428571429,174.94521591466446,0.7203626537662654,21,21,1.0,0.0011517468374222,立頓檸檬紅茶TP250ml,34.00.00,20.00,11.00,7480.00.00,"0,296527778",24.0,311.07.00,PCS,242.00.00,0.4478692021799637,20.565,13.758,5100.0,"[6, 12, 18, 24, 30, 36, 42, 48]","[84, 14, 6, 106, 1, 2, 1, 34]",B,57.0,466.79,19.45,1
10002005001,242.57142857142856,112.72292199396334,0.4646999139916039,21,21,1.0,0.0014021266251802,蘋果西打330ml,40.00.00,27.00.00,13.00,14040.0,09.56,24.0,585.00.00,PCS,363.00.00,0.316181396976717,13.805,13.704,5094.0,"[6, 12, 18, 24, 30, 36, 48, 72, 168]","[215, 37, 8, 87, 2, 3, 15, 1, 1]",B,50.0,386.86,16.12,1
14501010001,240.57142857142856,199.10288079999532,0.8276248014251586,21,21,1.0,0.0020698059815913,來一客-牛肉蔬菜 65g,45.00.00,34.00.00,21.00,32130.0,03.00,24.0,1338.08.00,PCS,720.00.00,0.1198413359777337,6.763,8.515,5052.0,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33, 39, 48]","[455, 196, 4, 6, 4, 5, 4, 53, 1, 1, 1, 1, 16]",A,64.0,495.42,20.64,1
12201037001,240.0,246.7452127195176,1.02810505299799,21,21,1.0,0.0002336877660127,五月花蓬厚柔三層抽取衛生紙,19.00,10.00,08.00,1550.00.00,00.02,1.0,1550.04.00,PCS,125.00.00,0.615636406059899,39.375,27.887,5040.0,"[24, 48, 72, 120, 144, 168]","[83, 27, 10, 6, 1, 1]",C,70.0,555.83,555.83,0
10040032001,239.71428571428572,241.82662029998735,1.008811884445716,19,21,0.9047619047619048,0.0001669198391027,悅氏礦泉水 330ml,36.00.00,24.00.00,19.00,16416.0,09.02,24.0,684.00.00,PCS,135.00.00,0.5992266795553407,36.216,33.222,5034.0,"[6, 12, 24, 36, 48, 60, 72, 96, 360]","[7, 8, 69, 2, 41, 4, 3, 4, 1]",C,72.0,549.25,22.89,0
10034011001,239.1428571428571,112.06171768908672,0.4685973857966589,21,21,1.0,0.0009514430421404,茉莉茶園蘋果紅茶 250ml,34.00.00,20.00,11.00,7480.00.00,6.665,24.0,311.07.00,PCS,229.00.00,0.4682921951300812,20.925,13.831,5022.0,"[6, 12, 18, 24, 30, 36, 42, 48]","[76, 17, 7, 102, 1, 1, 1, 35]",B,58.0,382.58,15.94,1
14501014001,238.57142857142856,102.01890581091892,0.427624156093672,21,21,1.0,0.0017860422376543,統一辣味蔥燒牛肉(包) 90g,37.00.00,37.00.00,14.00,19166.0,03.24,30.0,638.09.00,PCS,456.00.00,0.262005633239446,10.987,11.674,5010.0,"[5, 10, 15, 20, 30, 60]","[285, 94, 1, 1, 63, 12]",B,41.0,369.16,12.31,1
10014023001,237.1428571428571,188.9630349338954,0.7968320750224505,21,21,1.0,0.0008012151811271,優鮮沛綜合果汁蔓越莓TP250ml,35.00.00,21.00,11.00,8085.00.00,"0,294444444",24.0,336.09.00,PCS,219.00.00,0.4847685871902135,"0,885416667",14.363,4980.0,"[6, 12, 18, 24, 30, 36, 42, 48, 96]","[76, 19, 15, 89, 4, 2, 5, 29, 1]",B,60.0,479.02,19.96,0
10011001001,231.71428571428572,140.87197835522252,0.6079555169460897,21,21,1.0,0.0009013671078719,光泉果汁時刻蘋果汁TP250ml,34.00.00,20.00,11.00,7480.00.00,06.59,24.0,311.07.00,PCS,209.00.00,0.4976283728604523,23.171,14.214,4866.0,"[6, 12, 18, 24, 48]","[54, 12, 3, 101, 40]",B,60.0,412.03,17.17,1
10033005001,230.8571428571429,100.69671579266412,0.4361862689038668,21,21,1.0,0.0010515949688851,生活泡沫花茶TP250ml,35.00.00,20.00,11.00,7700.00.00,06.54,24.0,320.08.00,PCS,233.00.00,0.4636789386843553,"0,877083333",12.624,4848.0,"[6, 12, 18, 24, 30, 36, 48]","[70, 14, 2, 120, 2, 1, 26]",B,54.0,359.75,14.99,1
10031911001,227.1428571428571,210.72121053996577,0.92770344262878,20,21,0.9523809523809524,0.0003004556929226,午后時光錫蘭紅茶 250ml,35.00.00,21.00,12.00,8820.00.00,06.06,24.0,367.05.00,PCS,159.00.00,0.564317261378977,29.264,18.485,4770.0,"[6, 12, 18, 24, 36, 48, 72, 96]","[24, 8, 3, 80, 1, 40, 3, 4]",C,50.0,496.87,20.7,0
14503000001,225.71428571428572,100.66386782611865,0.445979161254956,21,21,1.0,0.0020864978432655,統一鮮蝦麵(包) 83g,37.00.00,37.00.00,14.00,19166.0,03.00,30.0,638.09.00,PCS,386.00.00,0.3038316028066199,"0,515277778",12.173,4740.0,"[5, 10, 15, 20, 25, 30, 35, 45, 50, 55, 60, 70]","[226, 96, 3, 4, 3, 54, 2, 1, 1, 1, 9, 1]",B,44.0,354.56,11.82,1
14502077001,223.71428571428572,229.09979110796735,1.024073140329356,21,21,1.0,0.0020698059815913,統一肉燥碗麵 85g,43.00.00,28.00.00,17.00,20468.0,01.08,12.0,1705.07.00,PCS,497.00.00,0.2223129614506425,8.684,07.03,4698.0,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48]","[220, 93, 17, 145, 2, 9, 4, 42, 3, 1, 4, 1]",B,28.0,516.96,43.08,1
10031033001,218.28571428571428,113.5434466876635,0.5201597688570972,21,21,1.0,0.0009681350202299,原萃錫蘭無糖紅茶580ml,37.00.00,25.00.00,24.00.00,22200.0,"0,649305556",24.0,925.00.00,PCS,262.00.00,0.4185030249495842,17.233,15.366,4584.0,"[4, 8, 12, 16, 20, 24, 32, 48, 52, 72]","[99, 32, 9, 6, 2, 86, 1, 25, 2, 4]",B,57.0,363.62,15.15,1
12201065001,217.1428571428571,154.51158070328768,0.7115664900809301,21,21,1.0,0.0001001518976408,蒲公英環保抽取衛生紙,19.00,10.00,08.00,1550.00.00,00.02,1.0,1550.04.00,PCS,118.00.00,0.6298095031749471,38.319,38.562,4560.0,"[12, 24, 36, 60, 72, 84, 96, 144, 168]","[51, 29, 6, 5, 16, 2, 1, 8, 1]",C,79.0,414.92,414.92,0
10011016001,213.42857142857144,158.30873994463207,0.741741084077928,21,21,1.0,0.0008345991955138,黑松蘋果C/TP300ml,35.00.00,20.00,13.00,9100.00.00,07.09,24.0,379.02.00,PCS,207.00.00,0.5017949700838319,21.445,15.235,4482.0,"[6, 12, 18, 24, 30, 48, 72]","[72, 10, 2, 90, 1, 31, 3]",C,38.0,416.06,17.34,0
15020920001,212.57142857142856,390.0949335006251,1.835124015123908,13,21,0.6190476190476191,8.345991955138743e-05,光泉高鈣牛乳-無加糖200ml,32.00.00,16.00,13.00,6656.00.00,05.26,24.0,277.03.00,PCS,106.00.00,0.6554824086265228,40.954,31.558,4464.0,"[6, 12, 18, 24, 48, 72, 96, 120]","[12, 5, 2, 47, 17, 12, 8, 6]",C,75.0,711.89,29.66,2
14505014001,211.0,127.46764295302552,0.6041120519100737,21,21,1.0,0.0010015190346166,維力炸醬麵(碗) 90g,42.00.00,29.00.00,18.00,21924.0,01.07,12.0,1827.00.00,PCS,455.00.00,0.2650422492958451,9.174,7.814,4431.0,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36, 48]","[184, 93, 11, 131, 2, 3, 1, 45, 1, 7, 1, 4]",B,30.0,374.16,31.18,1
14505917001,209.52380952380952,111.02820319523282,0.529907333431793,21,21,1.0,0.0011183628812432,科學麵香蔥雞汁風味40g,39.00.00,31.00.00,12.00,14508.0,02.02,40.0,362.07.00,PCS,294.00.00,0.3880568657189047,14.148,17.269,4400.0,"[5, 10, 15, 20, 25, 30, 35, 40, 50, 55, 60, 80, 100]","[177, 66, 6, 2, 7, 2, 4, 31, 4, 2, 1, 8, 1]",B,60.0,351.64,8.79,1
14014006001,208.71428571428572,105.2222138415377,0.5041447617322135,21,21,1.0,0.0020531138870865,華元大吉利超值包,60.00.00,41.00.00,29.00.00,71340.0,02.55,6.0,11890.0,PCS,1495.00.00,0.0338694355094081,2.584,4.841,4383.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 19, 20, 22, 25, 30, 42, 46, 48, 54, 144]","[952, 289, 137, 75, 66, 67, 20, 17, 17, 18, 4, 22, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",A,35.0,343.4,57.23,1
14501063001,206.0,120.57362895757927,0.5853088784348508,21,21,1.0,0.0015189704718068,統一蔥燒牛肉碗麵 90g,42.00.00,28.00.00,17.00,19992.0,01.08,12.0,1666.00.00,PCS,521.00.00,0.2105198246695888,8.209,6.775,4326.0,"[3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 36]","[242, 83, 4, 140, 4, 2, 1, 46, 1, 1, 3]",B,26.0,360.33,30.03,1
